,user_location,user_description,date,text,hashtags,source
517,,"Lula Presidente! 
O choro é livre!",2023-01-02 15:57:51+00:00,RT @CNNBrasil: Parlamentares do PSOL pediram ao Supremo Tribunal Federal (STF) a prisão preventiva do ex-presidente Jair Bolsonaro (PL) ale…,,Twitter for Android
518,RJ,"Low profile.

Me dedico a reclamar nessa rede social.",2023-01-02 15:57:37+00:00,RT @CNNBrasil: Parlamentares do PSOL pediram ao Supremo Tribunal Federal (STF) a prisão preventiva do ex-presidente Jair Bolsonaro (PL) ale…,,Twitter for Android
519,,Depois eu faço,2023-01-02 15:56:58+00:00,RT @CNNBrasil: Parlamentares do PSOL pediram ao Supremo Tribunal Federal (STF) a prisão preventiva do ex-presidente Jair Bolsonaro (PL) ale…,,Twitter for Android
520,"Paulista, Brasil",Um libriano com ascendente em peixes ♎️♓️,2023-01-02 15:56:49+00:00,RT @CNNBrasil: Parlamentares do PSOL pediram ao Supremo Tribunal Federal (STF) a prisão preventiva do ex-presidente Jair Bolsonaro (PL) ale…,,Twitter for iPhone
521,Goiania, faço viagens incríveis via app 62992499876 ,2023-01-02 15:56:32+00:00,RT @CNNBrasil: Parlamentares do PSOL pediram ao Supremo Tribunal Federal (STF) a prisão preventiva do ex-presidente Jair Bolsonaro (PL) ale…,,Twitter for iPhone
522,"São Paulo, Brasil",Identificar e expor fascista bandido,2023-01-02 15:47:55+00:00,"RT @vivireispsol: Nós, da bancada do  PSOL na Câmara dos Deputados, vamos  protocolar, nesta segunda (2), uma petição no Supremo Tribunal F…",,Twitter for iPhone
523,São Luís,Perfil de apoio à esquerda. Lulodilmista #SDV #sigodevolta #Followback #FB ⬅️🚩,2023-01-02 15:36:13+00:00,"RT @FAngelico: ""A bancada do Psol protocolou nesta segunda-feira (2) uma petição no Supremo Tribunal Federal (STF) pedindo a prisão prevent…",,Twitter for iPhone
524,,"Esquerdista Nato
Professor
Viajante
Adoro a Natureza
Amante da Medicina",2023-01-02 15:19:16+00:00,"RT @FAngelico: ""A bancada do Psol protocolou nesta segunda-feira (2) uma petição no Supremo Tribunal Federal (STF) pedindo a prisão prevent…",,Twitter for Android
525,UBERLANDIA-MG,"Artista plástica, mulher do Fernando há 38 anos, mãe de quatro marmanjos, Edu, Pedrin, Gabriel e Clarinha.... And now....vó da Helena e do Heitor... hahahahah",2023-01-02 15:17:39+00:00,"RT @FAngelico: ""A bancada do Psol protocolou nesta segunda-feira (2) uma petição no Supremo Tribunal Federal (STF) pedindo a prisão prevent…",,Twitter for Android
526,"Belém, Brasil","Geógrafa e feminista Amazônida!
                                                                           
@coletivojuntas
@psol50",2023-01-02 14:56:46+00:00,"RT @vivireispsol: Nós, da bancada do  PSOL na Câmara dos Deputados, vamos  protocolar, nesta segunda (2), uma petição no Supremo Tribunal F…",,Twitter for Android
527,,"Estudo cinema na UFPE, edito vídeo no @react e passo raiva no Twitter",2023-01-02 14:37:07+00:00,"RT @vivireispsol: Nós, da bancada do  PSOL na Câmara dos Deputados, vamos  protocolar, nesta segunda (2), uma petição no Supremo Tribunal F…",,Twitter for iPhone
528,"Pau Brasil, Brasil","#ContraPrivatizaçãoSabespSaneparCasanCopasaCorsan
#NoALaPrivatizacionDelAgua
#ForaLeite #ForaTarcísio
#RevogaçãoMarcoSaneamento
#BolsonaronaCadeia",2023-01-02 14:31:26+00:00,"RT @vivireispsol: Nós, da bancada do  PSOL na Câmara dos Deputados, vamos  protocolar, nesta segunda (2), uma petição no Supremo Tribunal F…",,Twitter for Android
529,,,2023-01-02 14:28:24+00:00,"RT @vivireispsol: Nós, da bancada do  PSOL na Câmara dos Deputados, vamos  protocolar, nesta segunda (2), uma petição no Supremo Tribunal F…",,Twitter for iPhone
530,,,2023-01-02 14:26:56+00:00,"RT @vivireispsol: Nós, da bancada do  PSOL na Câmara dos Deputados, vamos  protocolar, nesta segunda (2), uma petição no Supremo Tribunal F…",,Twitter for iPhone
531,,,2023-01-02 10:51:26+00:00,"RT @IcaroBittenca: Hoje, no almoço de família, meu padrinho de casamento afirmou q o PL havia entrado com documento no STF e que Lula não t…",,Twitter for Android
532,"São Paulo, Brasil","Confiante em Deus, confiante na vida.",2023-01-02 10:12:04+00:00,"RT @Cassia_NNoronha: @renatagrijo @Luana60228318 @Paulogeneroso Você, verá que o Bolsonaro é um covarde, um canalha, enquanto o povo está n…",,Twitter for Android
533,bh,"o que acaba com o meu dia,,,, é a noite.e o que acaba com minha noite é o despertador. se penso logo existo, se pensar que não existo, eu existo?
venhaaaa.",2023-01-02 09:19:48+00:00,"RT @IcaroBittenca: Hoje, no almoço de família, meu padrinho de casamento afirmou q o PL havia entrado com documento no STF e que Lula não t…",,Twitter for Android
534,,,2023-01-02 00:23:52+00:00,"RT @IcaroBittenca: Hoje, no almoço de família, meu padrinho de casamento afirmou q o PL havia entrado com documento no STF e que Lula não t…",,Twitter for Android
535,,Maturidade,2023-01-01 23:53:40+00:00,"RT @IcaroBittenca: Hoje, no almoço de família, meu padrinho de casamento afirmou q o PL havia entrado com documento no STF e que Lula não t…",,Twitter for Android
536,,,2023-01-01 22:47:37+00:00,"RT @IcaroBittenca: Hoje, no almoço de família, meu padrinho de casamento afirmou q o PL havia entrado com documento no STF e que Lula não t…",,Twitter for Android
537,,,2023-01-01 17:42:41+00:00,"RT @machadoraquel5: @monark “Calado” pareces idiota, quando “fala”confirmas!

Hackers. Fraud&amp;s nas urn@s. Argentino. Violação dos resultado…",,Twitter for iPhone
538,Natal - RN - Brasil,"Jornalista/Escritor
Whatsapp 84 99990-1473 - Aceito novos trabalhos e desafios. Democracia, Fraternidade, Honestidade, Igualdade, Justiça e Liberdade.",2022-12-31 21:25:12+00:00,"RT @AlexYuka3: O ministro Ricardo Lewandowski, do Supremo Tribunal Federal (STF), arquivou uma notícia-crime contra o presidente Jair Bolso…",,Twitter for iPad
539,,Lourdes pontes,2022-12-31 19:26:46+00:00,"RT @AlexYuka3: O ministro Ricardo Lewandowski, do Supremo Tribunal Federal (STF), arquivou uma notícia-crime contra o presidente Jair Bolso…",,Twitter for Android
540,,,2022-12-31 18:39:31+00:00,"RT @AlexYuka3: O ministro Ricardo Lewandowski, do Supremo Tribunal Federal (STF), arquivou uma notícia-crime contra o presidente Jair Bolso…",,Twitter for iPhone
541,,,2022-12-31 16:30:12+00:00,"RT @AlexYuka3: O ministro Ricardo Lewandowski, do Supremo Tribunal Federal (STF), arquivou uma notícia-crime contra o presidente Jair Bolso…",,Twitter for Android
542,,aeronauta,2022-12-31 15:27:15+00:00,"RT @JovemPanNews: #OsPingosNosIs | Internautas repercutem nas redes sociais uma publicação do ministro Luís Roberto Barroso do STF, pois po…",['OsPingosNosIs'],Twitter for Android
543,,Casado e pai de duas filhas.,2022-12-31 14:39:25+00:00,"RT @JovemPanNews: #OsPingosNosIs | Internautas repercutem nas redes sociais uma publicação do ministro Luís Roberto Barroso do STF, pois po…",['OsPingosNosIs'],Twitter Web App
544,,sou verdadeiro e justo e o nesto 🇧🇷 principalmente Deus na frente,2022-12-31 14:26:07+00:00,"RT @JovemPanNews: #OsPingosNosIs | Internautas repercutem nas redes sociais uma publicação do ministro Luís Roberto Barroso do STF, pois po…",['OsPingosNosIs'],Twitter for Android
545,"Caraguatatuba, Brasil","conhecereis a verdade, e a verdade vos libertará.

João 8:32",2022-12-31 13:47:22+00:00,"RT @AlexYuka3: O ministro Ricardo Lewandowski, do Supremo Tribunal Federal (STF), arquivou uma notícia-crime contra o presidente Jair Bolso…",,Twitter for Android
546,,,2022-12-31 13:45:08+00:00,"RT @AlexYuka3: O ministro Ricardo Lewandowski, do Supremo Tribunal Federal (STF), arquivou uma notícia-crime contra o presidente Jair Bolso…",,Twitter for Android
547,"Petrolina, Brasil","Deus, Família, Pátria.",2022-12-31 13:27:31+00:00,"RT @AlexYuka3: O ministro Ricardo Lewandowski, do Supremo Tribunal Federal (STF), arquivou uma notícia-crime contra o presidente Jair Bolso…",,Twitter for Android
548,Rio de janeiro,"De direita, pró Bolsonaro + Giorgia Meloni, odeio o Carniça, a esquerda, os comunistas e a hipocrisia. O seu universo é do tamanho do seu conhecimento!!",2022-12-31 13:22:42+00:00,"RT @AlexYuka3: O ministro Ricardo Lewandowski, do Supremo Tribunal Federal (STF), arquivou uma notícia-crime contra o presidente Jair Bolso…",,Twitter for Android
549,NÁRNIA,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,2022-12-31 12:32:57+00:00,"RT @AlexYuka3: O ministro Ricardo Lewandowski, do Supremo Tribunal Federal (STF), arquivou uma notícia-crime contra o presidente Jair Bolso…",,Twitter for Android
550,"Rio de Janeiro, Brasil","Deus, Família, Liberdade e Pátria
😎😎😎💯BOLSONARO😎😎😎",2022-12-31 12:13:43+00:00,"RT @AlexYuka3: O ministro Ricardo Lewandowski, do Supremo Tribunal Federal (STF), arquivou uma notícia-crime contra o presidente Jair Bolso…",,Twitter for Android
551,Brazil,"Samba no Pé, Work in Progress. Language Teaching/Literature/Journalism/Geopolitics. Contra Injustiças no Mundo. Born Socialist. ⍟🚩🇧🇷(☭🇬🇧🏳️‍🌈🇺🇲☭)🚩",2022-12-31 12:08:46+00:00,"RT @AlexYuka3: O ministro Ricardo Lewandowski, do Supremo Tribunal Federal (STF), arquivou uma notícia-crime contra o presidente Jair Bolso…",,Twitter for Android
552,,,2022-12-31 11:41:14+00:00,"RT @AlexYuka3: O ministro Ricardo Lewandowski, do Supremo Tribunal Federal (STF), arquivou uma notícia-crime contra o presidente Jair Bolso…",,Twitter for Android
553,,,2022-12-31 11:35:19+00:00,"RT @CNNBrasil: A presidente do STF, Rosa Weber, deu 48 horas para Jair Bolsonaro (PL) e a AGU se manifestarem sobre decreto de indulto nata…",,Twitter for Android
554,"São Paulo, Brasil",Terceira conta . Estou aqui novamente. Nunca desistir jamais retroceder!!!! Vamos vencer .Brasil acima de tudo e Deus acima de todos. 🙏🇧🇷❤#Bolsonaro22 2️⃣2️⃣,2022-12-31 11:03:18+00:00,"RT @AlexYuka3: O ministro Ricardo Lewandowski, do Supremo Tribunal Federal (STF), arquivou uma notícia-crime contra o presidente Jair Bolso…",,Twitter for Android
555,Brasil ,"Deus, pátria e família 🇧🇷🇧🇷🇧🇷",2022-12-31 10:44:54+00:00,RT @JovemPanNews: #JornalJP | Ministro do STF Ricardo Lewandowski arquivou ação que acusava Jair Bolsonaro (PL) de usar os eventos de 7 de…,['JornalJP'],Twitter Web App
556,Brasil ,"Deus, pátria e família 🇧🇷🇧🇷🇧🇷",2022-12-31 10:43:53+00:00,"RT @JovemPanNews: #OsPingosNosIs | Internautas repercutem nas redes sociais uma publicação do ministro Luís Roberto Barroso do STF, pois po…",['OsPingosNosIs'],Twitter Web App
557,,,2022-12-31 10:08:48+00:00,"RT @JovemPanNews: #OsPingosNosIs | Internautas repercutem nas redes sociais uma publicação do ministro Luís Roberto Barroso do STF, pois po…",['OsPingosNosIs'],Twitter for Android
558,"Brasil: Joinville, SC","Professor, Educador e Patriota. Pai de Miriam, Gabriel e Victoria.",2022-12-31 05:20:02+00:00,RT @JovemPanNews: #JornalJP | Ministro do STF Ricardo Lewandowski arquivou ação que acusava Jair Bolsonaro (PL) de usar os eventos de 7 de…,['JornalJP'],Twitter for Android
559,,,2022-12-31 04:42:08+00:00,"RT @JovemPanNews: #OsPingosNosIs | Internautas repercutem nas redes sociais uma publicação do ministro Luís Roberto Barroso do STF, pois po…",['OsPingosNosIs'],Twitter for Android
560,,,2022-12-31 04:36:04+00:00,"RT @JovemPanNews: #OsPingosNosIs | Internautas repercutem nas redes sociais uma publicação do ministro Luís Roberto Barroso do STF, pois po…",['OsPingosNosIs'],Twitter for iPhone
561,,"Deus , Pátria, Família e liberdade pra expressar minha opinião.",2022-12-31 03:45:14+00:00,"RT @JovemPanNews: #OsPingosNosIs | Internautas repercutem nas redes sociais uma publicação do ministro Luís Roberto Barroso do STF, pois po…",['OsPingosNosIs'],Twitter for Android
562,"Macaúbas, Brasil",,2022-12-31 02:52:20+00:00,RT @FolhaJus_: RETROSPECTIVA FOLHAJUS | As investigações sobre crimes comuns supostamente cometidos pelo presidente Jair Bolsonaro (PL) pod…,,Twitter for Android
563,,,2022-12-31 02:09:06+00:00,"RT @JovemPanNews: #OsPingosNosIs | Internautas repercutem nas redes sociais uma publicação do ministro Luís Roberto Barroso do STF, pois po…",['OsPingosNosIs'],Twitter for Android
564,Brasil,Vamos junto fazer um Brasil diferente vamos lutar para salvar muitas vidas você pode contribuir um pouco que puder para ajudar outras pessoas a ser feliz,2022-12-31 01:54:51+00:00,"RT @UOLNoticias: A mulher do pastor Átila Mello, bolsonarista preso nesta quarta-feira (28) por ordem do ministro Alexandre de Moraes, do S…",,Twitter for Android
565,,,2022-12-31 01:54:12+00:00,"RT @JovemPanNews: #JornalJP | Após decisão do STF, deputada federal Carla Zambelli (PL) entrega arma para a Polícia Federal

📺 Confira na J…",['JornalJP'],Twitter for Android
566,BRASIL,"Corretor de Seguros, habilitado pela Susep - Superintendência de Seguros Privados.",2022-12-31 01:42:11+00:00,"RT @JovemPanNews: #OsPingosNosIs | Internautas repercutem nas redes sociais uma publicação do ministro Luís Roberto Barroso do STF, pois po…",['OsPingosNosIs'],Twitter for Android
567,Terra Redonda,"Golpe. Ops! ...amplo acordo nacional... Fraude Eleitoral. Ops! eleições democráticas. 
Aqui, só delírios comunistas !
LULA PRESIDENTE DO BRASIL ✊ Sátira tb",2022-12-31 01:32:56+00:00,"RT @jornalovale: A mulher do pastor Átila Mello, bolsonarista preso nesta quarta-feira (28) por ordem do ministro Alexandre de Moraes, do S…",,Twitter for Android
568,"Manaus, Amazonas /BRAZIL 🇧🇷 ","Brazilian at heart and mind 🇧🇷, Flamengo❤🖤, Conservative, Professor at UFAM, Catholic, Pro-Life, Nature Lover, Reading and Music Passionate.🙏✍🍀📚🎶🌻",2022-12-31 01:31:54+00:00,"RT @JovemPanNews: #OsPingosNosIs | Internautas repercutem nas redes sociais uma publicação do ministro Luís Roberto Barroso do STF, pois po…",['OsPingosNosIs'],Twitter for Android
569,,,2022-12-31 01:13:08+00:00,RT @JovemPanNews: #JornalJP | Ministro do STF Ricardo Lewandowski arquivou ação que acusava Jair Bolsonaro (PL) de usar os eventos de 7 de…,['JornalJP'],Twitter for iPhone
570,,,2022-12-31 01:12:08+00:00,"RT @JovemPanNews: #OsPingosNosIs | Internautas repercutem nas redes sociais uma publicação do ministro Luís Roberto Barroso do STF, pois po…",['OsPingosNosIs'],Twitter for iPhone
571,BA,Feliz é a nação cujo o Deus é o Senhor.,2022-12-31 01:10:31+00:00,"RT @JovemPanNews: #OsPingosNosIs | Internautas repercutem nas redes sociais uma publicação do ministro Luís Roberto Barroso do STF, pois po…",['OsPingosNosIs'],Twitter for Android
572,Manaus,"Pela  Paz amor ao Próximo  e Lealdade sempre, Bolsonaro hoje, é a Unica Opção, quem fica em cima do Muro, ajuda a esquerda.",2022-12-31 00:57:25+00:00,"RT @JovemPanNews: #OsPingosNosIs | Internautas repercutem nas redes sociais uma publicação do ministro Luís Roberto Barroso do STF, pois po…",['OsPingosNosIs'],Twitter Web App
573,,"Sou cristão pentecostal, casado, pai de um filho, amo minha família e sou brasileiro!",2022-12-31 00:54:21+00:00,RT @JovemPanNews: #JornalJP | Ministro do STF Ricardo Lewandowski arquivou ação que acusava Jair Bolsonaro (PL) de usar os eventos de 7 de…,['JornalJP'],Twitter for Android
574,,Meus filhos,2022-12-31 00:52:47+00:00,"RT @JovemPanNews: #OsPingosNosIs | Internautas repercutem nas redes sociais uma publicação do ministro Luís Roberto Barroso do STF, pois po…",['OsPingosNosIs'],Twitter for iPhone
575,,Meus filhos,2022-12-31 00:50:06+00:00,RT @JovemPanNews: #JornalJP | Ministro do STF Ricardo Lewandowski arquivou ação que acusava Jair Bolsonaro (PL) de usar os eventos de 7 de…,['JornalJP'],Twitter for iPhone
576,"Ponta Grossa, Brasil",,2022-12-31 00:45:31+00:00,RT @JovemPanNews: #JornalJP | Ministro do STF Ricardo Lewandowski arquivou ação que acusava Jair Bolsonaro (PL) de usar os eventos de 7 de…,['JornalJP'],Twitter for Android
577,"Brasília, Brasil",.,2022-12-31 00:45:13+00:00,"RT @JovemPanNews: #OsPingosNosIs | Internautas repercutem nas redes sociais uma publicação do ministro Luís Roberto Barroso do STF, pois po…",['OsPingosNosIs'],Twitter for Android
578,,,2022-12-31 00:39:05+00:00,"RT @UOLNoticias: A mulher do pastor Átila Mello, bolsonarista preso nesta quarta-feira (28) por ordem do ministro Alexandre de Moraes, do S…",,Twitter for Android
579,,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🙌🙌🙌,2022-12-31 00:34:29+00:00,"RT @JovemPanNews: #OsPingosNosIs | Internautas repercutem nas redes sociais uma publicação do ministro Luís Roberto Barroso do STF, pois po…",['OsPingosNosIs'],Twitter for Android
580,"Brasileira, Brasil",😎,2022-12-31 00:31:11+00:00,RT @JovemPanNews: #JornalJP | Ministro do STF Ricardo Lewandowski arquivou ação que acusava Jair Bolsonaro (PL) de usar os eventos de 7 de…,['JornalJP'],Twitter for Android
581,,,2022-12-31 00:23:31+00:00,"RT @JovemPanNews: #OsPingosNosIs | Internautas repercutem nas redes sociais uma publicação do ministro Luís Roberto Barroso do STF, pois po…",['OsPingosNosIs'],Twitter for Android
582,,,2022-12-30 21:43:49+00:00,"RT @JadsonBastos: 🇧🇷 A presidente do Supremo Tribunal Federal (STF), ministra Rosa Weber, determinou um prazo de 48 horas para o presidente…",,Twitter for Android
583,,Perfil novo: O perfil antigo foi pro pau!,2022-12-30 19:27:37+00:00,"RT @CNNBrasil: A presidente do STF, Rosa Weber, deu 48 horas para Jair Bolsonaro (PL) e a AGU se manifestarem sobre decreto de indulto nata…",,Twitter for Android
584,,Hard work cruzeirense,2022-12-30 19:11:38+00:00,"RT @CNNBrasil: A presidente do STF, Rosa Weber, deu 48 horas para Jair Bolsonaro (PL) e a AGU se manifestarem sobre decreto de indulto nata…",,Twitter for iPhone
585,,,2022-12-30 18:04:09+00:00,"RT @UOLNoticias: A mulher do pastor Átila Mello, bolsonarista preso nesta quarta-feira (28) por ordem do ministro Alexandre de Moraes, do S…",,Twitter for Android
586,,,2022-12-30 16:50:45+00:00,"RT @CNNBrasil: A presidente do STF, Rosa Weber, deu 48 horas para Jair Bolsonaro (PL) e a AGU se manifestarem sobre decreto de indulto nata…",,Twitter for Android
587,,,2022-12-30 16:21:50+00:00,"RT @JadsonBastos: 🇧🇷 A presidente do Supremo Tribunal Federal (STF), ministra Rosa Weber, determinou um prazo de 48 horas para o presidente…",,Twitter for Android
588,Brasil,,2022-12-30 16:16:21+00:00,"RT @CNNBrasil: A presidente do STF, Rosa Weber, deu 48 horas para Jair Bolsonaro (PL) e a AGU se manifestarem sobre decreto de indulto nata…",,Twitter for Android
589,,,2022-12-30 15:47:49+00:00,"RT @CNNBrasil: A presidente do STF, Rosa Weber, deu 48 horas para Jair Bolsonaro (PL) e a AGU se manifestarem sobre decreto de indulto nata…",,Twitter for iPhone
