,user_location,user_description,date,text,hashtags,source
173,Parana-Brazil,O preço da liberdade é a eterna vigilância !,2023-01-09 13:10:45+00:00,"RT @thiagomartinba: Lula liberou as importações de produtos chineses, desindustrializando o Brasil, será a falência da indústria nacional,…",,Twitter Web App
174,"Brasília, Brasil","Defensor do Agro, ARMAMENTISTA, Evangélico,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷, Palmeirense, Conservador. BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS 🇧🇷🙏🇧🇷🙏",2023-01-09 13:10:45+00:00,"RT @areamilitarof: O interventor para a segurança no Distrito Federal  nomeado por Flavio Dino, Ricardo Capelli, foi do PCdoB e presidente…",,Twitter for Android
175,São Paulo,Talvez amanhã eu encontre o caminho de casa!,2023-01-09 13:10:41+00:00,"RT @hoje_no: Os ataques, invasões e depredações que ocorreram hj em Brasília marcarão um antes e um depois no cenário político nacional. Ce…",,Twitter for iPhone
176,,"Autor do livro Heróis do Brasil? Sim, eles existem!",2023-01-09 13:10:40+00:00,"RT @reportersalles: Anunciado por Lula como interventor federal do DF, comunista Ricardo Cappelli já trouxe Fidel Castro para o Brasil e fo…",,Twitter Web App
177,Vila Clementino - São Paulo,Dr. Ézer Amoras Melo,2023-01-09 13:10:32+00:00,"RT @areamilitarof: O interventor para a segurança no Distrito Federal  nomeado por Flavio Dino, Ricardo Capelli, foi do PCdoB e presidente…",,Twitter for iPhone
178,,,2023-01-09 13:10:25+00:00,"RT @requiaooficial: O vandalismo organizado pela guerra híbrida não é apenas contra o Lula, é contra o Brasil.",,Twitter for Android
179,"Taubaté, Brasil","Deus, Pátria, Família!",2023-01-09 13:10:23+00:00,"RT @Amaro_Coronel: Lula demonstra toda sua truculência e nomeia um comunista como interventor em Brasília. Cappelli, filiado ao PCdoB, pres…",,Twitter for Android
180,"São Luís, Brasil",,2023-01-09 13:10:20+00:00,"RT @marialves1927: Agora é hora de todos se unirem, assim como foi nas urnas. Lula não conseguirá sozinho. Precisamos nos de união. Bora Br…",,Twitter for iPhone
181,  BRASIL,Nao tolero nenhum tipo de preconceito e nem discriminaçao! STATUS: Interagir e retribuir!,2023-01-09 13:10:19+00:00,"RT @brasil247: Lula se reúne com Weber nesta segunda-feira para discutir ataques terroristas em Brasília
https://t.co/xzmfk1II2H",,Twitter for Android
182,"— . @ agustd . . . ᶻ 𝘇 𐰁  !  
♥︎ 𓂃  my soulmate  ⊹ .  ♡ ۫ .","things change, people change ─ 𝗲𝘃𝗲𝗿𝘆𝘁𝗵𝗶𝗻𝗴 𝗰𝗵𝗮𝗻𝗴𝗲. ✦⠀               ㅤ  𝐅𝐚𝐧 𝐚𝐜𝐜𝐨𝐮𝐧𝐭",2023-01-09 13:10:15+00:00,"RT @safbf: Lula tem nas mãos a oportunidade de refundar o Brasil dos últimos anos. Não vai tornar nosso país um paraíso, mas é possível des…",,Twitter for Android
183,,"Segunda conta, começando do zero. Porém,  desistir jamais... 🇧🇷🇧🇷",2023-01-09 13:10:13+00:00,"RT @Amaro_Coronel: Lula demonstra toda sua truculência e nomeia um comunista como interventor em Brasília. Cappelli, filiado ao PCdoB, pres…",,Twitter for Android
184,Marte ,"#BrazilWasStolem, PTfobico, e o lula é LADRÃO. Fomos traídos pela única instituição que inspirava alguma credibilidade.",2023-01-09 13:10:11+00:00,"RT @fernandomendorj: Brasília mostra CIRO ACERTOU
""Brasil vai amanhecer em guerra caso Lula seja eleito"" - Ciro Gomes. https://t.co/ADkOOHH…",,Twitter for Android
185,,"Paulistana, morando na Bahia em frente ao mar! Brasileira esperançosa.",2023-01-09 13:10:06+00:00,"RT @iluansilvaa: Tudo o que o lula faz está certo? Ele não tem moral alguma pra ser presidente do Brasil, é simples, se retire e vá embora…",,Twitter for Android
186,,"somente pela GRAÇA, e lembrem-se de FUGIR DO MAL E SE ESCONDER pq isso é sensato!",2023-01-09 13:10:02+00:00,RT @Lindasod: Lula extinguiu a secretaria responsável por lidar com o processo de aceitação do País na OCDE. Lule não quer o Progresso e ne…,,Twitter for iPhone
187,,"Sou feliz,na vida que levo,por quer sempre estou com Deus.",2023-01-09 13:10:01+00:00,"RT @DinhoSLP: Não há divisão!
O Brasil nunca esteve tão unido contra a esquerda como agora!💪🇧🇷💪🇧🇷
Lula estava definhando na prisão, então o…",,Twitter for Android
188,,"tô aqui pelo entretenimento, fofoca e barraco",2023-01-09 13:09:58+00:00,"RT @BastidorDoCaio: 🔹Dilma sofreu o impeachment e toda a perseguição e NÃO FUGIU do Brasil!

🔹Lula foi condenado e NÃO FUGIU acabando, incl…",,Twitter for iPhone
189,,,2023-01-09 13:09:57+00:00,"RT @requiaooficial: O vandalismo organizado pela guerra híbrida não é apenas contra o Lula, é contra o Brasil.",,Twitter Web App
190,,,2023-01-09 13:09:49+00:00,"RT @Amaro_Coronel: Lula demonstra toda sua truculência e nomeia um comunista como interventor em Brasília. Cappelli, filiado ao PCdoB, pres…",,Twitter for Android
191,"São Luís, Brasil","Cristã ❣
Direitista🇧🇷
Bolsonarista 🇧🇷
Sigo de volta todos os conservadores🇧🇷😎",2023-01-09 13:09:48+00:00,"RT @revistaoeste: 'Lula ladrão, seu lugar é na prisão', cantam manifestantes em shopping https://t.co/hkbYQuIMQH",,Twitter for Android
192,,"Quando a matéria não lhe dá respostas, olhe para o Altíssimo! No fundo sabemos o que é certo! Sempre sabemos! Então não tema agir pelo que é bom e belo!",2023-01-09 13:09:41+00:00,"RT @glauberrss: Abram olhos para o óbvio Lulante que se apresenta. Lula, a imprensa e o STF defendem e são defendidos pelas DEMOCRACIAS da…",,Twitter Web App
193,,🇧🇷🇧🇷🇧🇷,2023-01-09 13:09:39+00:00,"RT @phvoxcanal: 🇷🇺🇧🇷 Vladimir Putin, através do porta-voz do Kremlin oferece total apoio à Lula:

""Condenamos nos termos mais fortes as açõ…",,Twitter for Android
194,"São Paulo, Brasil","jornalista | repórter @minhavida | ex-@claudiaonline | saúde, bem-estar, estilo de vida | as opiniões aqui tweetadas são minhas ✨",2023-01-09 13:09:38+00:00,"RT @felipeneto: Como o Brasil vai tratar esses terroristas mudará em definitivo o futuro do nosso país.

Ou é adotada a tolerância zero com…",,Twitter Web App
195,"Duque de Caxias, Brasil",,2023-01-09 13:09:35+00:00,RT @marcelvanhattem: Um dia que poderia ter sido de manifestação pacífica a favor de pautas úteis ao Brasil infelizmente deu a Lula argumen…,,Twitter for Android
196,"Rio de Janeiro, Brasil",Aqui é proibido falar mal da Dilma Rousseff ou do Lula 13 ❤ Aviso tbm q assisto e curto BBB,2023-01-09 13:09:32+00:00,RT @SwedeninBR: “Condeno veementemente o ataque às instituições democráticas do Brasil ontem.  Meu total apoio ao presidente Lula @LulaOfic…,,Twitter for Android
197,Brasil,,2023-01-09 13:09:27+00:00,"RT @safbf: Lula tem nas mãos a oportunidade de refundar o Brasil dos últimos anos. Não vai tornar nosso país um paraíso, mas é possível des…",,Twitter for Android
198,,"#ELENÃO 

Não espere por nada da vida para ser surpreendida por tudo q ela te oferecer e não ficar decepcionada com nada que receber.",2023-01-09 13:09:25+00:00,"RT @safbf: Lula tem nas mãos a oportunidade de refundar o Brasil dos últimos anos. Não vai tornar nosso país um paraíso, mas é possível des…",,Twitter for Android
199,Vitória,Doing the best I can. 🏳️‍🌈,2023-01-09 13:09:17+00:00,RT @gugpizzo: Se prestar atenção dá pra resolver um monte de problema do Brasil só de mexer nesse vespeiro. O Lula não errou em nada em ass…,,Twitter for iPhone
200,"Gand, Bélgica",Aviso aos bozolóides e bozonetes: para mim não é ofensa vocês me chamarem de véia ou vovó. Não percam seu tempo e garanto que não preciso de remedinhos.,2023-01-09 13:09:14+00:00,"RT @anthunesarth: Vladimir Putin e Joe Biden criticam atos golpistas de bolsonaristas e dão apoio total a Lula. ""Apoiamos plenamente o pres…",,Twitter for iPhone
201,Brasil-Barueri-SP,"Fui criado pelos meus pais aprendendo que a honestidade é a nossa maior virtude, servi minha pátria, através do EB, onde tive meus valores reforçados e hoje me",2023-01-09 13:09:04+00:00,"RT @areamilitarof: URGENTE!! Lula se pronuncia e diz que todos os envolvidos serão identificados e pagarão o preço, e ainda os chamou de Na…",,Twitter for Android
202,Fortaleza-CE,"BRASILEIRO, PATRIOTA, CRISTÃO, PRÓ-FAMÍLIA, APARTIDÁRIO, ANTICOMUNISTA.
SOU APENAS MAIS UM DOS MILHÕES QUE NÃO DESISTIRAM DO BRASIL.",2023-01-09 13:09:03+00:00,"RT @hoje_no: Ricardo Cappelli é o interventor federal nomeado por Lula p/a segurança pública do DF. Ex-presidente da UNE, ex-filiado do Par…",,Twitter for Android
203,Brasil,Sobrevivendo na internet em tempos de censura pela Suprema Corte. Seja bem-vindo.,2023-01-09 13:09:03+00:00,RT @MLauraAssis: @BrendonIwata Gente em que mundo vocês vivem? Eles já estão reprimindo a direita faz tempo!! Quantos presos políticos temo…,,Twitter for iPhone
204,"Lisboa, Portugal","UL/ISCSP/GRH

Simplesmente um jovem licenciado em Gestão de Recursos Humanos que é um operário, valeu a pena 🤡
Ig: https://t.co/5omUp6Nv3B",2023-01-09 13:09:02+00:00,"RT @machotoxico_: Há mais motivos para invadir o Parlamento em Portugal do que o Congresso no Brasil. 

Lula é presidente do Brasil há 7 di…",,Twitter for Android
205,"Aracaju, Brasil","Muita história, pouco tempo...",2023-01-09 13:09:01+00:00,"RT @ArletecSantana1: Lula sempre mentindo!
#Brazil #Brasile #Brasil #Brasilien #LulaVaiCair https://t.co/ToqvmV5kmb","['Brazil', 'Brasile', 'Brasil', 'Brasilien', 'LulaVaiCair']",Twitter for Android
206,,"#Liberdade 🗽 
#PatriaAmadaBrasil",2023-01-09 13:08:56+00:00,"RT @PadraoAlexandre: Dilmando :
Não acho que nesse dia 08/01/2023 alguém ganhou ou perdeu, mas quem ganha também perde, sem ganhar ou perde…",,Twitter for Android
207,,Ex-Youtubêro estudando engenharia mecânica pra virar fogueteiro e lançador profissional de aviãozinho de papel. --Dele/His--,2023-01-09 13:08:53+00:00,"RT @AlvaroMamute: Parece sacanagem, mas a melhor coisa que podia acontecer MESMO eram as torcidas organizadas do Brasil lombrarem esses ter…",,Twitter for Android
208,,.,2023-01-09 13:08:39+00:00,"RT @choquei: 🚨BRASIL: No momento do discurso do presidente Lula, terroristas comemoram o decreto de intervenção federal, confundindo com in…",,Twitter Web App
209,,Católico apesar de Bergoglios.,2023-01-09 13:08:36+00:00,"RT @reportersalles: Anunciado por Lula como interventor federal do DF, comunista Ricardo Cappelli já trouxe Fidel Castro para o Brasil e fo…",,Twitter for Android
210,"São Paulo, Brasil","conservador de direita. anti-esquerda, família, BOLSONARO 22 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",2023-01-09 13:08:35+00:00,"RT @Amaro_Coronel: Lula demonstra toda sua truculência e nomeia um comunista como interventor em Brasília. Cappelli, filiado ao PCdoB, pres…",,Twitter for iPhone
211,Ela / dela ,eu com Gal? amor a primeira vista. eu me apaixonei na hora que conheci Gal.,2023-01-09 13:08:26+00:00,"RT @safbf: Lula tem nas mãos a oportunidade de refundar o Brasil dos últimos anos. Não vai tornar nosso país um paraíso, mas é possível des…",,Twitter for Android
212,,espero q td de certo,2023-01-09 13:08:26+00:00,"RT @ellieroze_: @LukazdeFreita @frederico2105 @nandaxxie isso não é mais sobre bolsonaro ou lula, os caras danificaram e roubaram objetos h…",,Twitter for Android
213,,"Conservadora, pro armas, bolsonarista",2023-01-09 13:08:25+00:00,"RT @TiaBonoro: Os parlamentares da direita são um bando de covardes, nem pra irem verificar a situação dos manifestantes e o que vai aconte…",,Twitter for Android
214,Brasil,,2023-01-09 13:08:24+00:00,"RT @hoje_no: Ricardo Cappelli é o interventor federal nomeado por Lula p/a segurança pública do DF. Ex-presidente da UNE, ex-filiado do Par…",,Twitter Web App
215,,"#Liberdade 🗽 
#PatriaAmadaBrasil",2023-01-09 13:08:19+00:00,"RT @PadraoAlexandre: Brasil 🇧🇷 

2019 a 2022.
Paz, Deus, Pátria e Família ! 
Culpa do Bolsonaro .

08/01/2023 .
Caos e Guerra ! Culpa do Lu…",,Twitter for Android
216,Batcaverna,"If somehow the Lord gave a second chance at that moment… I would do it all over again. - Joel Miller

she/her
🏳️‍🌈",2023-01-09 13:08:17+00:00,"RT @choquei: 🚨BRASIL: No momento do discurso do presidente Lula, terroristas comemoram o decreto de intervenção federal, confundindo com in…",,Twitter for Android
217,,"Baiana ,casada,conservadora",2023-01-09 13:08:15+00:00,"RT @Fernand95270307: @GeneralGirao Meu amigo patriota um alerta 
Lula q a vinda de forças estrangeiras, o Senhor devia passar isso p FFAA,…",,Twitter for Android
218,,,2023-01-09 13:08:02+00:00,"RT @monark: Me assusta muito que praticamente toda a esquerda bate continência para o Lula, o cara que vai entregar o Brasil aos interesse…",,Twitter for Android
219,"Curitiba, Brasil",Artist/ Art Work/ amor al arte. mi Instagram: https://t.co/uvBNrtwF3k,2023-01-09 13:08:02+00:00,"RT @sputnik_brasil: Premiê britânico promete apoio total a Lula, enquanto embaixadas alertam seus cidadãos no Brasil após invasão de prédio…",,Twitter for iPhone
220,"Rio de Janeiro, Brasil",𝐷𝑒𝑖𝑥𝑒 𝑞𝑢𝑒 𝑜 𝑖𝑛𝑠𝑡𝑖𝑛𝑡𝑜 𝑚𝑎𝑖𝑠 𝑝𝑢𝑟𝑜 𝑡𝑒 𝑚𝑜𝑠𝑡𝑟𝑒 𝑜 𝑐𝑎𝑚𝑖𝑛ℎ𝑜… ♐️,2023-01-09 13:08:01+00:00,"RT @dKeuRio: Bom dia! 
O Brasil amanheceu ferido porque tentaram derrubar nossa democracia. 
Mas eles não vão conseguir! ✊🏼
Somos mais de 6…",,Twitter for iPhone
221,,"Em meio a tantas atrocidades feita pelo ser humano, chego a uma conclusão: O inferno e justo.  🌻🌹🌸",2023-01-09 13:08:00+00:00,"RT @JoseDinisPFons1: PRIMEIRA PARTE :

EM 08.01.2023 O LULA MENTIU DESCARADAMENTE AO BRASIL EM TEDE NACIONAL, DIZENDO  QUE SEUS COMPARSAS N…",,Twitter for Android
222,,🇧🇷🇧🇷🇧🇷🇧🇷 #QueroBolsonaroAte2026 . #VoteNo22  .NÃO RESPONDO MENSAGENS DIRETAS !!! ME SEGUE QUE EU TE SIGO DE VOLTA !!!,2023-01-09 13:07:52+00:00,"RT @renatarocha69: Interessante a indignação geral da esquerda mundial. Dá para pensar que estão todos envolvidos, com interesses genuínos…",,Twitter Web App
223,,,2023-01-09 13:07:48+00:00,"RT @deppauloguedes: ""Que ninguém mais ouse, com a bandeira do Brasil nas costas, se fingir de patriota e praticar atos terroristas como o q…",,Twitter for iPhone
224,"Belo Horizonte, Brasil",Fifty and fabulous!,2023-01-09 13:07:46+00:00,"RT @Amaro_Coronel: Lula demonstra toda sua truculência e nomeia um comunista como interventor em Brasília. Cappelli, filiado ao PCdoB, pres…",,Twitter for iPhone
225,"Rio de Janeiro, Brasil",como é difícil ser eu -Mia Colucci,2023-01-09 13:07:45+00:00,"RT @choquei: 🚨BRASIL: No momento do discurso do presidente Lula, terroristas comemoram o decreto de intervenção federal, confundindo com in…",,Twitter for iPhone
226,,"Cidadã patriota, conservadora, sempre em busca da verdade e lutadora das liberdades individuais constitucionais",2023-01-09 13:07:35+00:00,RT @lordivan22: Brasil 🇧🇷/Rússia 🇷🇺: O Kremlin condena motins no Brasil e diz que “apoia totalmente” o presidente Lula.,,Twitter for Android
227,only aRMy | nwjs admirer🫂,se encostar no meu pit (BTS) a bala voa,2023-01-09 13:07:30+00:00,"RT @safbf: Lula tem nas mãos a oportunidade de refundar o Brasil dos últimos anos. Não vai tornar nosso país um paraíso, mas é possível des…",,Twitter for Android
228,,"somos todos pelo Brasil, somos Deus Pátria família. ansiosos por ver os corruptos na cadeia.",2023-01-09 13:07:29+00:00,"RT @JoseDinisPFons1: SEGUNDA PARTE :

EM 08.01.2023 O LULA MENTIU DESCARADAMENTE AO BRASIL EM REDE NACIONAL,DIZENDO QUE SEUS COMPARSAS NUNC…",,Twitter for Android
229,"Salvador, Brasil",,2023-01-09 13:07:26+00:00,RT @marcianoudia1: @AntonioCEvan @exercitooficial BRASIL: TERRORISTAS de esquerda comandados por Lula estão sendo presos.  Confira a difere…,,Twitter for Android
230,"São Paulo, Brasil",,2023-01-09 13:07:24+00:00,"RT @areamilitarof: O interventor para a segurança no Distrito Federal  nomeado por Flavio Dino, Ricardo Capelli, foi do PCdoB e presidente…",,Twitter for Android
231,"Salvador, Brasil","Uma pessoa simples, de direita, trabalhador e que ama o Brasil.",2023-01-09 13:07:20+00:00,"RT @revistaoeste: Depois de protestos, Lula convoca governadores e chefes dos Poderes https://t.co/WpIFXXH6iv",,Twitter for Android
232,"Belo Horizonte, Brasil",Já é vender a alma não saber contentá-la ~ Camus,2023-01-09 13:07:17+00:00,"RT @safbf: Lula tem nas mãos a oportunidade de refundar o Brasil dos últimos anos. Não vai tornar nosso país um paraíso, mas é possível des…",,Twitter for Android
233,"Macaé, Brasil","Linda, gostosa, amada porém triste, capenga, depressiva, Borderline (1/4)
♏",2023-01-09 13:07:10+00:00,"RT @choquei: 🚨BRASIL: No momento do discurso do presidente Lula, terroristas comemoram o decreto de intervenção federal, confundindo com in…",,Twitter for Android
234,"Rio de Janeiro,Brazil ","Erguida para adorar!!!
Deus,pátria,família e liberdade 

Brasil acima de tudo!!!
Deus acima de todos!!!

💛💚🇧🇷🇧🇷🇧🇷🇧🇷",2023-01-09 13:07:07+00:00,RT @Marcelo13761861: @TerraBrasilnot O país só terá paz quando lula voltar para cadeia e os togados deixarem o poder. Muitos batem palmas p…,,Twitter for iPhone
235,Brasil,"''Que o governo do povo, pelo povo e para o povo jamais desapareça da face da Terra''. ABRAHAM LINCOLN, em 19 de Novembro de 1863, no discurso de Gettysburg.",2023-01-09 13:07:05+00:00,"RT @reportersalles: Anunciado por Lula como interventor federal do DF, comunista Ricardo Cappelli já trouxe Fidel Castro para o Brasil e fo…",,Twitter for Android
236,,,2023-01-09 13:07:00+00:00,RT @gugpizzo: Se prestar atenção dá pra resolver um monte de problema do Brasil só de mexer nesse vespeiro. O Lula não errou em nada em ass…,,Twitter for Android
237,,,2023-01-09 13:06:59+00:00,"RT @Amaro_Coronel: Lula demonstra toda sua truculência e nomeia um comunista como interventor em Brasília. Cappelli, filiado ao PCdoB, pres…",,Twitter for Android
238,,"Meu Partido é o BRASIL
Si vis pacem, para bellum
Brasileiro - Patriota - Armamentista - Anti PT",2023-01-09 13:06:54+00:00,RT @hoje_no: Intervenção federal decretada por Lula no DF. No seu pronunciamento Lula também anunciou medidas duras p/punir as invasões e d…,,Twitter for Android
239,Brasil,Avanti Palestra,2023-01-09 13:06:54+00:00,RT @CinthiaCRibeiro: Há um governo eleito no Brasil e nos Estados. Alinharemos as ações p/ enfrentar o mais ardiloso golpe à democracia bra…,,Twitter for Android
240,"São Vicente, Brasil",,2023-01-09 13:06:53+00:00,RT @lordivan22: Brasil 🇧🇷/Rússia 🇷🇺: O Kremlin condena motins no Brasil e diz que “apoia totalmente” o presidente Lula.,,Twitter for Android
241,,,2023-01-09 13:06:53+00:00,"RT @safbf: Lula tem nas mãos a oportunidade de refundar o Brasil dos últimos anos. Não vai tornar nosso país um paraíso, mas é possível des…",,Twitter for Android
242,Brasília DF,"Brasil, Pátria Amada! Livre do Socialismo!!!
Sempre em frente pela Direita!!! #FechadosComBolsonaroAte2026",2023-01-09 13:06:51+00:00,"RT @Amaro_Coronel: Lula demonstra toda sua truculência e nomeia um comunista como interventor em Brasília. Cappelli, filiado ao PCdoB, pres…",,Twitter for Android
243,,,2023-01-09 13:06:47+00:00,"RT @thiagomartinba: Lula liberou as importações de produtos chineses, desindustrializando o Brasil, será a falência da indústria nacional,…",,Twitter for Android
244,"Formello, Roma,","figlio di operai, amo Cuba patria del vero socialismo, antiimperialista, antifascista",2023-01-09 13:06:40+00:00,"RT @CarlotaLucumi: O povo revolucionário de 🇨🇺 condena os atos violentos e antidemocráticos que ocorrem no #Brasil, com o objetivo de gerar…",['Brasil'],Twitter for Android
245,"Minas Gerais, Brasil",Deus acima de todos!                               Brasil acima tudo!                                   Pátria Amada Brasil💚💚💚🇧🇷🇧🇷🇧🇷,2023-01-09 13:06:40+00:00,"RT @Amaro_Coronel: Lula demonstra toda sua truculência e nomeia um comunista como interventor em Brasília. Cappelli, filiado ao PCdoB, pres…",,Twitter for Android
246,"Rio de Janeiro, Brasil",FECHADO COM BOLSONARO! FORA LULA!,2023-01-09 13:06:37+00:00,"RT @Conservadora191: QUANDO O STF ALTEROU A LEI PARA SOLTAR LULA, CAUSOU O QUE ACONTECEU ONTEM.
Toda culpa do Brasil estar sem lei é ordem…",,Twitter for iPhone
247,Rio de Janeiro,"Enfermagem - UFRJ. 19 y.
🏳️‍🌈 
🅼🅸🆂🆂 🅷🅾🅽🅴🆈
#SEMANISTIA",2023-01-09 13:06:34+00:00,"RT @safbf: Lula tem nas mãos a oportunidade de refundar o Brasil dos últimos anos. Não vai tornar nosso país um paraíso, mas é possível des…",,Twitter for Android
248,,"FUI CENSURADA PELO RED BIRD!
Não irão me calar!",2023-01-09 13:06:32+00:00,RT @lordivan22: Brasil 🇧🇷/Rússia 🇷🇺: O Kremlin condena motins no Brasil e diz que “apoia totalmente” o presidente Lula.,,Twitter for Android
249,"Salvador, Brasil","Uma pessoa simples, de direita, trabalhador e que ama o Brasil.",2023-01-09 13:06:24+00:00,RT @lordivan22: Brasil 🇧🇷/Rússia 🇷🇺: O Kremlin condena motins no Brasil e diz que “apoia totalmente” o presidente Lula.,,Twitter for Android
250,"Aichi, Japan",Natural de Bauru/SP 🇧🇷 gay de diretia.,2023-01-09 13:06:23+00:00,"RT @phvoxcanal: 🇷🇺🇧🇷 Vladimir Putin, através do porta-voz do Kremlin oferece total apoio à Lula:

""Condenamos nos termos mais fortes as açõ…",,Twitter for iPhone
251,"Minas Gerais, Brasil",Deus acima de todos!                               Brasil acima tudo!                                   Pátria Amada Brasil💚💚💚🇧🇷🇧🇷🇧🇷,2023-01-09 13:06:20+00:00,RT @diariodopoder: Interventor nomeado por Lula foi da UNE e de partido comunista: O interventor federal que ficará responsável pela segura…,,Twitter for Android
252,,Esquerdopatia é doença grave.,2023-01-09 13:06:12+00:00,RT @CiddeOliveiraM1: @LulaOficial Impressionante que o ladrão de nove dedos vagabundo chamado Luiz Inácio Lula da Silva falou que a esquerd…,,Twitter for Android
253,,"Bacharel em direito, músico, dramaturgo, filósofo, boêmio, poeta, sarcástico, remista, católico, paraense com descendência Hyruleano",2023-01-09 13:06:09+00:00,"RT @doldiarioonline: O presidente foi recebido de maneira improvisada, na parte de fora do prédio vandalizado, pela presidente do Supremo T…",,Twitter Web App
254,France,"“Para conhecermos os amigos é necessário passar pelo sucesso e pela desgraça. No sucesso, verificamos a quantidade e, na desgraça, a qualidade” Confúcio",2023-01-09 13:06:06+00:00,"RT @Amaro_Coronel: Lula demonstra toda sua truculência e nomeia um comunista como interventor em Brasília. Cappelli, filiado ao PCdoB, pres…",,Twitter for iPhone
255,,,2023-01-09 13:06:00+00:00,"RT @revistaoeste: Depois de protestos, Lula convoca governadores e chefes dos Poderes https://t.co/WpIFXXH6iv",,Twitter for Android
256,,Liberdade,2023-01-09 13:05:51+00:00,"RT @JoseDinisPFons1: SEGUNDA PARTE :

EM 08.01.2023 O LULA MENTIU DESCARADAMENTE AO BRASIL EM REDE NACIONAL,DIZENDO QUE SEUS COMPARSAS NUNC…",,Twitter for Android
257,"Rio de Janeiro, Brasil",madonna + jessica lange are my sanctuaryㅤ ㅤㅤㅤㅤ bloqueada pelo milica bolsonar0 🇧🇷,2023-01-09 13:05:50+00:00,RT @safbf: Existe uma diferença crucial entre a invasão do Capitólio em 6 de janeiro nos EUA e a invasão da sede dos 3 poderes hoje em Bras…,,Twitter for Android
258,Brasil,,2023-01-09 13:05:44+00:00,"RT @PatyyyyRocha: Lula quer criar um bode expiatório para as manifestações que ocorrem em todo o Brasil, o que ele finge não saber é que nã…",,Twitter for Android
259,Brasil,"Não importa qto tempo demore . Se estiver nos planos de Deus, vai acontecer 🙏",2023-01-09 13:05:43+00:00,"RT @PatyyyyRocha: Lula quer criar um bode expiatório para as manifestações que ocorrem em todo o Brasil, o que ele finge não saber é que nã…",,Twitter for Android
260,,"Tia véia, cansada de guerra. Estou aqui pra apoiar quem precisa de apoio e pra encher o saco do gado alucinado, não precisa me seguir.",2023-01-09 13:05:35+00:00,"RT @cifa_estp: PCO acaba de lançar nota chamando o PT, a CUT, a Frente Brasil Popular e toda esquerda a não confiar nas forças de segurança…",,Twitter Web App
261,Deslocada no Brasil,Zombies eat brains... you are safe.,2023-01-09 13:05:29+00:00,"RT @ahannaolive: ACORDEI NO BRASIL DE LULA 
E no Estado de Tarcísio https://t.co/Q2MscYuxwi",,Twitter for Android
262,,,2023-01-09 13:05:29+00:00,"RT @areamilitarof: O interventor para a segurança no Distrito Federal  nomeado por Flavio Dino, Ricardo Capelli, foi do PCdoB e presidente…",,Twitter for Android
263,Brazil,"Brasil acima de tudo, Deus acima de todos 🙏🏻",2023-01-09 13:05:25+00:00,"RT @DesgovernoL: LULA consegue algo inédito na história do Brasil. 
Pela primeira vez um presidente recém eleito tem sua reprovação maior q…",,Twitter for iPhone
264,Fim do mundo! ,"Esqueça o desejo de ser rico, tudo o que vc precisa está em sua alma.",2023-01-09 13:05:24+00:00,RT @lordivan22: Brasil 🇧🇷/Rússia 🇷🇺: O Kremlin condena motins no Brasil e diz que “apoia totalmente” o presidente Lula.,,Twitter for Android
265,Göbekli Tepe,,2023-01-09 13:05:21+00:00,"RT @Amaro_Coronel: Lula demonstra toda sua truculência e nomeia um comunista como interventor em Brasília. Cappelli, filiado ao PCdoB, pres…",,Twitter for Android
266,"São Carlos SP., Brasil🇧🇷🌎","Vivendo e aprendendo a jogar, estou sempre perdendo mas... aprendendo a jogar.",2023-01-09 13:05:20+00:00,RT @lordivan22: Brasil 🇧🇷/Rússia 🇷🇺: O Kremlin condena motins no Brasil e diz que “apoia totalmente” o presidente Lula.,,Twitter for Android
267,,,2023-01-09 13:05:19+00:00,"RT @areamilitarof: O interventor para a segurança no Distrito Federal  nomeado por Flavio Dino, Ricardo Capelli, foi do PCdoB e presidente…",,Twitter for Android
268,,"Brasileiro, Patriota, de Direita, Conservador",2023-01-09 13:05:15+00:00,"RT @Amaro_Coronel: Lula demonstra toda sua truculência e nomeia um comunista como interventor em Brasília. Cappelli, filiado ao PCdoB, pres…",,Twitter for Android
269,,,2023-01-09 13:05:13+00:00,"RT @safbf: Lula tem nas mãos a oportunidade de refundar o Brasil dos últimos anos. Não vai tornar nosso país um paraíso, mas é possível des…",,Twitter for Android
270,"Recife, Brasil",O Brasil tem uma nova esperança. #Lula13,2023-01-09 13:05:13+00:00,"RT @tonimisfits: #Fantastico

LULA PRESIDENTE DO BRASIL !!!!!! https://t.co/nkSx026WEQ",['Fantastico'],Twitter for Android
271,"Belo Horizonte, Brasil",Brasileiro,2023-01-09 13:05:12+00:00,"RT @JoseDinisPFons1: SEGUNDA PARTE :

EM 08.01.2023 O LULA MENTIU DESCARADAMENTE AO BRASIL EM REDE NACIONAL,DIZENDO QUE SEUS COMPARSAS NUNC…",,Twitter for iPhone
272,Japão,"Brasileira, casada, conservadora, prezo pela família e acredito que o Brasil tem jeito!!",2023-01-09 13:05:08+00:00,"RT @Conservadora191: QUANDO O STF ALTEROU A LEI PARA SOLTAR LULA, CAUSOU O QUE ACONTECEU ONTEM.
Toda culpa do Brasil estar sem lei é ordem…",,Twitter for iPhone
