,user_location,user_description,date,text,hashtags,source
529,,#EuAutorizoPresidente,2023-01-09 12:45:45+00:00,"RT @SelmaAcupuntura: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas i…",,Twitter for Android
530,"Distrito Federal, Brasil",o que é Bio?,2023-01-09 12:45:43+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for Android
531,São Paulo,,2023-01-09 12:45:41+00:00,RT @nathalyoac: Esse outro dono de hamburgueria em Maceió é do Aliens Burguer e também postou a foto durante a invasão feita pelas pessoas…,,Twitter Web App
532,"Curitiba, PR - Brasil","Social Media, Designer e Fotógrafo | Notícias, política e conteúdo / Opiniões não mudam fatos!",2023-01-09 12:45:37+00:00,"RT @reporterenato: Invasão ao Congresso, Palácio do Planalto e STF em Brasília é capa do New York Times. Atentado terrorista na capital do…",,Twitter for Android
533,,Brasil acima de tudo.,2023-01-09 12:45:33+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for Android
534,Bahia,,2023-01-09 12:45:31+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for Android
535,"Recife, Brasil",Ser humano,2023-01-09 12:45:29+00:00,"RT @leticiaarsenio: Essa invasão acabou de manchar a imagem a direita brasileira de uma forma que não vai se reverter por um bom tempo

Qua…",,Twitter for Android
536,,"Paz, amor e respeito",2023-01-09 12:45:25+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for Android
537,EARTH,"Num país como o Brasil, manter a esperança viva, é em si um ato revolucionário! - Paulo Freire",2023-01-09 12:45:24+00:00,"RT @raphaelsebba: Acompanho protesto no DF há muitos anos.
Digo sem margem de erro: é impossível existir invasão ao STF, ao Palácio do Plan…",,Twitter for Android
538,"Curitiba, Brasil",Só observando o que vem por aí .......,2023-01-09 12:45:21+00:00,"RT @RevistaCrusoe: Chefes de governo condenam invasão do Congresso, Planalto e STF. https://t.co/W33j8tVwx3",,Twitter for Android
539,"Belo Horizonte, Brasil",Cruzeiro sempre,2023-01-09 12:45:21+00:00,RT @EduWendhausen: RESTAURANTE GIRASSOL É DE UM TERRORISTA. O dono do restaurante Girassol de Brasília estava na invasão ao STF. O golpista…,,Twitter for Android
540,ხℓυᧉ ᥉ꪱძᧉ՚ 𝟎𝟕.𝟎𝟗.𝟏𝟕,"➸☪ ❝— 𝒚𝒐𝒖 𝒘𝒊𝒍𝒍 𝒂𝒍𝒘𝒂𝒚𝒔 𝒉𝒂𝒗𝒆 𝒎𝒆, 𝒕𝒉𝒆𝒓𝒆 𝒘𝒐𝒖𝒍𝒅 𝒃𝒆 𝒏𝒐 𝒖𝒔𝒆 𝒓𝒖𝒏𝒏𝒊𝒏𝒈 𝒂𝒘𝒂𝒚. 𝒌𝒆𝒆𝒑 𝒎𝒆 𝒄𝒍𝒐𝒔𝒆, 𝒑𝒍𝒆𝒂𝒔𝒆.❞",2023-01-09 12:45:14+00:00,"RT @choquei: 🚨AGORA: Capa do jornal New York Times mostra atentado terrorista em Brasília, citando a invasão ao Congresso, Palácio do Plana…",,Twitter for Android
541,,,2023-01-09 12:45:11+00:00,"RT @CNNBrasil: AGU pede que STF obrigue plataformas a remover conteúdos pró-invasão
https://t.co/hFAEuvzzda",,Twitter for Android
542,,"Paulistano, Família, Casado e uma filha fã Kpop, inteligente e linda!",2023-01-09 12:45:10+00:00,"RT @reporterenato: Invasão ao Congresso, Palácio do Planalto e STF em Brasília é capa do New York Times. Atentado terrorista na capital do…",,Twitter for iPhone
543,RS,"constantemente meu tuíter é pauta na terapia
É aquilo que eu sempre falo",2023-01-09 12:45:07+00:00,"RT @slpng_giants_pt: 🚨 AGORA: Na Jovem Pan, Figueiredo ataca o TSE, o STF e o Congresso Nacional, coloca em dúvida o resultado do processo…",,Twitter for Android
544,"Juripiranga, Paraíba","Estudante de geografia, apreciador de boa música, curto fazer fotografia fixa e de cinema.",2023-01-09 12:45:03+00:00,"RT @choquei: 🚨AGORA: Capa do jornal New York Times mostra atentado terrorista em Brasília, citando a invasão ao Congresso, Palácio do Plana…",,Twitter for Android
545,,CEEEEEEEEEEB!!!!!,2023-01-09 12:45:03+00:00,RT @Bl3nd3r_TTL: 🚨GRAVE: Ex pro player e streamer KAMI é preso durante invasão do STF! https://t.co/kSU4I3KHEg,,Twitter for iPhone
546,Campinas - SP - Brazil,"Quero um Brasil melhor. E isto começa com a lava-jato de volta, prisão em 2a instância e fim do foro privilegiado. Perfil Koo @Edu_Godoy",2023-01-09 12:45:00+00:00,"RT @MoniqueCheker: Há 3 anos, temos uma investigação que tramita no STF e que as pessoas dizem que “foi eficiente” e que “sem ela, coisas p…",,Twitter for iPhone
547,,como viemos parar aqui?!?!,2023-01-09 12:44:56+00:00,"RT @raphaelsebba: Acompanho protesto no DF há muitos anos.
Digo sem margem de erro: é impossível existir invasão ao STF, ao Palácio do Plan…",,Twitter for iPhone
548,thes' gf,bby I win! you lose    ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏,2023-01-09 12:44:55+00:00,"RT @choquei: 🚨AGORA: Capa do jornal New York Times mostra atentado terrorista em Brasília, citando a invasão ao Congresso, Palácio do Plana…",,Twitter for Android
549,,"Meu Partido é o BRASIL
Si vis pacem, para bellum
Brasileiro - Patriota - Armamentista - Anti PT",2023-01-09 12:44:54+00:00,"RT @SelmaAcupuntura: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas i…",,Twitter for Android
550,"Santos, Brasil",,2023-01-09 12:44:52+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for Android
551,"Belo Horizonte, Brasil",bi♡,2023-01-09 12:44:51+00:00,"RT @choquei: 🚨AGORA: Capa do jornal New York Times mostra atentado terrorista em Brasília, citando a invasão ao Congresso, Palácio do Plana…",,Twitter for Android
552,"Belo Horizonte, Brasil","Brasil acima de tudo, Deus acima de todos.",2023-01-09 12:44:50+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for Android
553,"Curitiba, Brasil",,2023-01-09 12:44:49+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for iPhone
554,,𝘓𝘐𝘚𝘈 - 𝘑𝘌𝘕𝘕𝘐𝘌 - 𝘙𝘖𝘚É - 𝘑𝘐𝘚𝘖𝘖,2023-01-09 12:44:48+00:00,"RT @choquei: 🚨AGORA: Capa do jornal New York Times mostra atentado terrorista em Brasília, citando a invasão ao Congresso, Palácio do Plana…",,Twitter for Android
555,Recife - PE,,2023-01-09 12:44:43+00:00,RT @nathalyoac: Esse outro dono de hamburgueria em Maceió é do Aliens Burguer e também postou a foto durante a invasão feita pelas pessoas…,,Twitter Web App
556,Teresina - PI - Brasil,"Me entenda.Eu não sou como um mundo comum.Eu tenho a minha loucura, eu vivo em outra dimensão e eu não tenho tempo para coisas que não têm alma-Charles Bukowski",2023-01-09 12:44:38+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for Android
557,🐢𝒌𝒔𝒕𝒂𝒏𝒔𝒄𝒊𝒕𝒚 ⁞ barb,BTS x ITZY & OOR: ⌕ @beehansol⸼ 📚 - she/her🕊️,2023-01-09 12:44:35+00:00,"RT @choquei: 🚨AGORA: Capa do jornal New York Times mostra atentado terrorista em Brasília, citando a invasão ao Congresso, Palácio do Plana…",,Twitter for Android
558,mariana,"Cirurgião-dentista,especialista em endodontia,pós graduando em gestão pública de saúde.",2023-01-09 12:44:32+00:00,"RT @choquei: 🚨AGORA: Capa do jornal New York Times mostra atentado terrorista em Brasília, citando a invasão ao Congresso, Palácio do Plana…",,Twitter for iPhone
559,,"🇧🇷🇬🇧 Brasileira, morando no Reino Unido. Casada, mãe. Gosto de arte e artesanato. Cristã, Bolsonarista, conservadora e anti feminista. Amo meu Brasil.",2023-01-09 12:44:31+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for iPad
560,,,2023-01-09 12:44:31+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for Android
561,,"Deixo minhas pegadas na areia, onde o mar passou. Deixo minhas mensagens na veia, que meu coração transportou...",2023-01-09 12:44:29+00:00,"RT @slpng_giants_pt: 🚨 AGORA: Na Jovem Pan, Figueiredo ataca o TSE, o STF e o Congresso Nacional, coloca em dúvida o resultado do processo…",,Twitter for Android
562,Belém,"sou apenas um rapaz, latino americano sem dinheiro no banco, sem parentes importantes e vindo do interior...",2023-01-09 12:44:25+00:00,"RT @farias_leonidas: “Falhou todo mundo, e começou a falha no próprio STF, quando ressuscitaram politicamente o ex-presidente Lula, dando o…",,Twitter for Android
563,,Brasil🇧🇷💛💚👑terra adorada!!!!!!,2023-01-09 12:44:25+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for Android
564,"Curitiba, Brazil",Letras PUCPR,2023-01-09 12:44:23+00:00,"RT @choquei: 🚨AGORA: Capa do jornal New York Times mostra atentado terrorista em Brasília, citando a invasão ao Congresso, Palácio do Plana…",,Twitter for iPhone
565,,"🇧🇷13🇧🇷Lula2022🇧🇷⭐️Machen Sie es wie Sie wollen, machen Sie es nur schön! (Do it as you like, just make it beautiful.) Brahms - ANTIFA",2023-01-09 12:44:23+00:00,"RT @RadioSenado: Após a invasão de bolsonaristas radicais aos prédios do Congresso, Palácio do Planalto e STF, o presidente Lula decretou i…",,Twitter for iPhone
566,São Paulo/Brasil,"Rugas de sorrisos, de dores de vida. Envelhecer com graça.",2023-01-09 12:44:21+00:00,"RT @gugachacra: Manchete do NYTimes de hoje é sobre a invasão ao Planalto, Congresso e STF em Brasília. Reportagem do @jacknicas e André Sp…",,Twitter for Android
567,,Não acredito em tudo q eu vejo. Recebendo meu salário em real e pagando minhas contas em dólar.,2023-01-09 12:44:20+00:00,"RT @eduardomoreira: - Bolsonaro viaja pra fora do país 
- Governador do DF põe o ministro da justiça do Bolsonaro como sec. de segurança
-…",,Twitter for Android
568,,,2023-01-09 12:44:14+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for Android
569,,,2023-01-09 12:44:13+00:00,"RT @choquei: 🚨AGORA: Capa do jornal New York Times mostra atentado terrorista em Brasília, citando a invasão ao Congresso, Palácio do Plana…",,Twitter for Android
570,"Rio de Janeiro, Brasil",,2023-01-09 12:44:11+00:00,"RT @choquei: 🚨AGORA: Capa do jornal New York Times mostra atentado terrorista em Brasília, citando a invasão ao Congresso, Palácio do Plana…",,Twitter for Android
571,,,2023-01-09 12:44:10+00:00,"RT @slpng_giants_pt: 🚨 AGORA: Na Jovem Pan, Figueiredo ataca o TSE, o STF e o Congresso Nacional, coloca em dúvida o resultado do processo…",,Twitter for Android
572,,"Católica, casada, mãe, mineira, atleticana, patriota e bolsonarista raiz.",2023-01-09 12:44:08+00:00,"RT @SelmaAcupuntura: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas i…",,Twitter for iPhone
573,"Itaim Paulista, São Paulo",,2023-01-09 12:44:07+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for Android
574,,,2023-01-09 12:44:06+00:00,"RT @SelmaAcupuntura: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas i…",,Twitter Web App
575,"Fortaleza, Brasil","não fale comigo, sujeito a tijolada",2023-01-09 12:44:06+00:00,RT @Bl3nd3r_TTL: 🚨GRAVE: Ex pro player e streamer KAMI é preso durante invasão do STF! https://t.co/kSU4I3KHEg,,Twitter for Android
576,,,2023-01-09 12:44:03+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for Android
577,"Maringa, Pr - Brasil",Maringaense de coração,2023-01-09 12:44:02+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter Web App
578,,,2023-01-09 12:44:02+00:00,"RT @SelmaAcupuntura: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas i…",,Twitter for Android
579,,Seguindo ...,2023-01-09 12:44:00+00:00,"RT @blogdosakamoto: A invasão bolsonarista do Congresso, do Palácio do Planalto e do STF, além de um rastro de destruição, deixará também b…",,Twitter for Android
580,,xxx,2023-01-09 12:43:53+00:00,"RT @raphaelsebba: Acompanho protesto no DF há muitos anos.
Digo sem margem de erro: é impossível existir invasão ao STF, ao Palácio do Plan…",,Twitter for Android
581,Brasil,"Médica,tranquila
Da esquerda(partido comunista e PT) há 50 anos.
EM 2022- LULA E FLAVIO DINO PARA RECONSTRUIR O PAÍS DESTRUIDO PELO GOVERNO FASCISTA",2023-01-09 12:43:53+00:00,"RT @reporterenato: Invasão ao Congresso, Palácio do Planalto e STF em Brasília é capa do New York Times. Atentado terrorista na capital do…",,Twitter Web App
582,"Brasília, Brasil","Amante de vinhos, conservador, bolsonarista, católico e botafoguense ⭐",2023-01-09 12:43:52+00:00,"RT @SelmaAcupuntura: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas i…",,Twitter for Android
583,"Curitiba, Brésil",Français résidant au Brésil amoureux de la nature et de la permaculture.,2023-01-09 12:43:52+00:00,RT @J_LIVRES: A PM do Distrito Federal assiste de camarote a invasão do Congresso. E um policial filma numa boa.  Esse o governo do bolsona…,,Twitter for iPhone
584,Brasil,Para o corpo um pouco mais de alma!,2023-01-09 12:43:51+00:00,"RT @em_com: 'ATAQUE À DEMOCRACIA'
Imprensa internacional repercute invasão de Brasília por bolsonaristas. Ação de extremistas que depredara…",,Twitter for Android
