,user_location,user_description,date,text,hashtags,source
0,,Don't you think nineteen's too young?• (a/ela/dela/-a)• INFJ/ISFJ•,2023-01-09 17:14:34+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
1,"Mato Grosso, Brasil",🫀🇧🇷,2023-01-09 17:14:25+00:00,"RT @Maubmarcon: O “Bessias” (aquele mesmo da Dilma) que agora comanda a AGU pediu e Alexandre de Moraes atendeu.
Ibaneis Rocha (MDB) govern…",,Twitter for Android
2,Goiânia,,2023-01-09 17:14:22+00:00,RT @GeneralGirao: Sempre continuarei sendo defensor da minha Pátria. A violência ocorrida hoje em Brasília não tem o meu apoio. Os manifest…,,Twitter for Android
3,Recife,🌞,2023-01-09 17:14:01+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
4,,,2023-01-09 17:13:55+00:00,"RT @Maubmarcon: O “Bessias” (aquele mesmo da Dilma) que agora comanda a AGU pediu e Alexandre de Moraes atendeu.
Ibaneis Rocha (MDB) govern…",,Twitter for iPhone
5,,✨ Never give up ✨ RTM @bambasdaorgia_ 🦅,2023-01-09 17:13:55+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for iPhone
6,"Nova Iorque, USA",#OAlgoritmoVenceu,2023-01-09 17:13:43+00:00,"RT @Maubmarcon: O “Bessias” (aquele mesmo da Dilma) que agora comanda a AGU pediu e Alexandre de Moraes atendeu.
Ibaneis Rocha (MDB) govern…",,Twitter for Android
7,,vivo de retuitar ✌️,2023-01-09 17:13:40+00:00,RT @GeneralGirao: Sempre continuarei sendo defensor da minha Pátria. A violência ocorrida hoje em Brasília não tem o meu apoio. Os manifest…,,Twitter for Android
8,"Belo Horizonte, Brasil","Vivendo e
Evoluindo, não tipo um pokémon!
Eu sou a ovelha holística da família.",2023-01-09 17:13:34+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
9,"Belo Horizonte, Brasil",Conta recuperada,2023-01-09 17:13:28+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for iPhone
10,"Rio Branco, Brasil",,2023-01-09 17:13:28+00:00,"RT @Maubmarcon: O “Bessias” (aquele mesmo da Dilma) que agora comanda a AGU pediu e Alexandre de Moraes atendeu.
Ibaneis Rocha (MDB) govern…",,Twitter for Android
11,Brasil,"Meu livrin: https://t.co/IvWWmSpIkS…

YouTube: https://t.co/OOoGZ0TykH

Streamer sometimes and Escritor (Writer)",2023-01-09 17:13:21+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter Web App
12,"Maceió, 🇧🇷",Filiado ao PT🚩🚩🚩. Graduado em Gestão Pública. Pós-graduado em Gestão Pública e Gestão Escolar. Servidor público. Aposentado. #LulaEternoPresidente1️⃣3️⃣,2023-01-09 17:13:07+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
13,Ouro preto ,Tranquilidade sempre,2023-01-09 17:13:00+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for iPhone
14,,,2023-01-09 17:12:42+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
15,,#1D,2023-01-09 17:12:28+00:00,"RT @CUT_Brasil: necessárias para impedir que os terroristas agissem.

A CUT exige a apuração e a punição exemplar de todos os participantes…",,Twitter for Android
16,"Goiânia, Brasil","Eu sou metade preguiça, a outra foi militância e o que sobrou é putaria! ♈

sim, todo mês perdendo senha e criando perfil novo! 🤦🏿‍♀️

@bie.rob",2023-01-09 17:12:17+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
17,,"Lula presidente! Sou fonoaudióloga, pedagoga e professora! Feliz e com orgulho! E sou de JESUS! Dono do meu coração.",2023-01-09 17:12:01+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for iPhone
18,,💜,2023-01-09 17:11:49+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
19,,"𝑬𝒖 𝒔𝒐𝒖 𝒎𝒊𝒏𝒉𝒂 𝒖́𝒏𝒊𝒄𝒂 𝒎𝒖𝒔𝒂, 𝒐 𝒂𝒔𝒔𝒖𝒏𝒕𝒐 𝒒𝒖𝒆 𝒄𝒐𝒏𝒉𝒆𝒄̧𝒐 𝒎𝒆𝒍𝒉𝒐𝒓 | (𝒆𝒍𝒂/𝒅𝒆𝒍𝒂)",2023-01-09 17:11:46+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
20,"21🏳️‍🌈, reylo, 🏁, edser","Em um relacionamento abusivo com Grandes Expectativas de Charles Dickens
 (qualquer pronome) 
Graduanda em Conservação e Restauro/UFRJ

🪧 @booklinho",2023-01-09 17:11:25+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
21,,"💡 Comunicação de marca para empreendedores.
🤘🏼 Especialista em Identidade Visual
🏹 Todo guerreiro precisa de um arqueiro!
⬇️ Orçamento e portfólio aqui.",2023-01-09 17:10:59+00:00,RT @TeofiloHayashi: A violência e vandalismo que vimos é inaceitável tanto hoje em Brasília como também em 2014 quando a esquerda invadiu o…,,Twitter Web App
22,Brasil,"Projeto das embaixadas da Dinamarca, Finlândia, Noruega e Suécia, e do Instituto Cultural da Dinamarca que promove debate sobre desafios que o Brasil enfrenta.",2023-01-09 17:10:50+00:00,"RT @SwedeninBR: A Suécia condena veementemente o ataque às instituições democráticas do Brasil ontem, e dá seu total apoio ao Governo eleit…",,Twitter Web App
23,VACARIA RS,"Hello,Men. Follow https://t.co/Eyuet0gadd",2023-01-09 17:10:45+00:00,RT @GeneralGirao: Sempre continuarei sendo defensor da minha Pátria. A violência ocorrida hoje em Brasília não tem o meu apoio. Os manifest…,,Twitter Web App
24,Brasil,"Projeto das embaixadas da Dinamarca, Finlândia, Noruega e Suécia, e do Instituto Cultural da Dinamarca que promove debate sobre desafios que o Brasil enfrenta.",2023-01-09 17:10:43+00:00,RT @SwedeninBR: “Condeno veementemente o ataque às instituições democráticas do Brasil ontem.  Meu total apoio ao presidente Lula @LulaOfic…,,Twitter Web App
25,Brazil,"Poison but tasty                                                                                     
(ela/dela)
Bi 🏳️‍🌈",2023-01-09 17:10:41+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter Web App
26,,,2023-01-09 17:10:33+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
27,,,2023-01-09 17:10:07+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
28,"Porto Alegre, Brasil","Analista do discurso do analista.
Less_of_me on @NightCafé",2023-01-09 17:10:04+00:00,RT @bru_rodrigues65: Em defesa da democracia e pela punição do grupo golpista que promoveu o mais absurdo ato antidemocrático dos últimos a…,,Twitter Web App
29,,Minha fé,2023-01-09 17:10:02+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
30,Portugal,Gaúcha e Colorada,2023-01-09 17:09:40+00:00,"RT @Maubmarcon: O “Bessias” (aquele mesmo da Dilma) que agora comanda a AGU pediu e Alexandre de Moraes atendeu.
Ibaneis Rocha (MDB) govern…",,Twitter Web App
31,Brasil,"pronomes : gos/tosa
signo : perfeitinho",2023-01-09 17:09:23+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
32,Santa Maria - RS,Uma piada interna que ninguém entendeu,2023-01-09 17:09:13+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
33,São Paulo - Brasil,🇧🇷,2023-01-09 17:09:02+00:00,"RT @Maubmarcon: O “Bessias” (aquele mesmo da Dilma) que agora comanda a AGU pediu e Alexandre de Moraes atendeu.
Ibaneis Rocha (MDB) govern…",,Twitter Web App
34,"Rio de Janeiro, Brasil",@Flamengo ❤,2023-01-09 17:09:00+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
35,"Palmas, Brasil",surtos e episódios,2023-01-09 17:08:58+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter Web App
36,,,2023-01-09 17:08:57+00:00,"RT @su_parrilla: @dilmabr ""Para alcançar o seus objetivos, estão dispostos a violentar a democracia e a rasgar a constituição, espalhando a…",,Twitter for Android
37,"Sorocaba, SP","Católico, pai de família, conservador, contra (corruptos, hipócritas, comunistas, aborto, ideologia de gêneros) 🇧🇷🙏",2023-01-09 17:08:51+00:00,"RT @deltanmd: O Brasil é uma democracia que permite manifestações livres e pacíficas, mas ataques e vandalismo contra às instituições não t…",,Twitter for Android
38,"Rio de Janeiro, Brasil","Administrador, defensor do justo, contra as mentiras.",2023-01-09 17:08:48+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
39,,lah,2023-01-09 17:08:45+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for iPhone
40,,,2023-01-09 17:08:44+00:00,"RT @Maubmarcon: O “Bessias” (aquele mesmo da Dilma) que agora comanda a AGU pediu e Alexandre de Moraes atendeu.
Ibaneis Rocha (MDB) govern…",,Twitter for Android
41,"Paraíba, Brasil","🏳️‍⚧️  dorot fucking kween  🏳️‍⚧️
Multiartista & mãe na @casadabaixacostura viva at @dorotiane
CLICA NO MEU SOUNDCLOUND E VEM PRO MUNDINHO 3000",2023-01-09 17:08:38+00:00,"RT @su_parrilla: @dilmabr ""Para alcançar o seus objetivos, estão dispostos a violentar a democracia e a rasgar a constituição, espalhando a…",,Twitter for Android
42,"Itaperuna, Brasil","Opiniões nem sempre sensatas e certas, futilidades, política, séries, livros, cristianismo, e ciente de que estou em construção.",2023-01-09 17:08:38+00:00,RT @TeofiloHayashi: Liberdade de expressão e protesto pacífico é legítimo e parte da democracia. Já a baderna e violência ocorridos hoje em…,,Twitter for iPhone
43,,Sou escultora.,2023-01-09 17:08:36+00:00,"RT @bibonunes1: Quando se usa a violência,  se perde a razão, o respeito das pessoas de bem e da nação.
Jamais devemos generalizar o que um…",,Twitter for Android
44,"Roraima, Brasil","poderosa, eu sou quase um anjo.👼🏻✨",2023-01-09 17:08:29+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for iPhone
45,EUA,"CONTA OFF ATÉ 2026!!

Falo o que quero sem cobrar like, seguidores e pix.

Vivo no país em que o Presidente foi descondenado e é ""EX""corrupto. 🤔",2023-01-09 17:08:12+00:00,"RT @Maubmarcon: O “Bessias” (aquele mesmo da Dilma) que agora comanda a AGU pediu e Alexandre de Moraes atendeu.
Ibaneis Rocha (MDB) govern…",,Twitter Web App
46,,Patriota com muito orgulho 🇧🇷🫡,2023-01-09 17:07:40+00:00,RT @GeneralGirao: Sempre continuarei sendo defensor da minha Pátria. A violência ocorrida hoje em Brasília não tem o meu apoio. Os manifest…,,Twitter for Android
47,,Animes e esportes,2023-01-09 17:07:16+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
48,,"Amo meu país e quero vê-lo desenvolvido,  com justiça social e a natureza preservada",2023-01-09 17:07:14+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
49,Casa do Caralho,curiosity ⚡,2023-01-09 17:07:00+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
50,"Rio de Janeiro, Brasil","Assessoramento/Coordenação Políticas Públicas, Especialista em Sociedade Civil/Counseling /coordination Public Policies, Civil Society Specialist",2023-01-09 17:06:53+00:00,"RT @MuseuNacional: São estarrecedoras as imagens de violência a que foi submetida a democracia neste domingo, 8 de janeiro. Não é apenas la…",,Twitter Web App
51,,https://t.co/9xWX2A0M6c,2023-01-09 17:06:38+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
52,,torcer pro galo,2023-01-09 17:06:24+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
53,RJ,“Penso e logo manifesto.”,2023-01-09 17:06:23+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
54,,"Educador, pai, esquerdista, petista e de passagem por aqui. #LulaPresidente13",2023-01-09 17:06:21+00:00,"RT @su_parrilla: @dilmabr ""Para alcançar o seus objetivos, estão dispostos a violentar a democracia e a rasgar a constituição, espalhando a…",,Twitter for Android
55,my head,"aqui é quase como minha mente funciona, só que mais organizado",2023-01-09 17:06:21+00:00,"RT @MuseuNacional: São estarrecedoras as imagens de violência a que foi submetida a democracia neste domingo, 8 de janeiro. Não é apenas la…",,Twitter Web App
56,,,2023-01-09 17:06:18+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter Web App
57,,,2023-01-09 17:06:16+00:00,"RT @marcelvanhattem: Invasão, violência e depredação de prédios públicos devem ser SEMPRE repudiadas. O descrédito que muitos hoje nutrem p…",,Twitter for iPhone
58,,"every time I close my eyes, it's like a dark paradise",2023-01-09 17:06:12+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
59,,,2023-01-09 17:06:03+00:00,RT @GeneralGirao: Sempre continuarei sendo defensor da minha Pátria. A violência ocorrida hoje em Brasília não tem o meu apoio. Os manifest…,,Twitter for Android
60,NH ,"Libriana , 28 anos. Mãe da Doce 👧🏾♥️",2023-01-09 17:05:56+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
61,,seja luz mesmo com toda diversidade da vida.,2023-01-09 17:05:49+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
62,"Balneário Camboriú, Brasil",é o Grêmio!🇪🇪,2023-01-09 17:05:47+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
63,,Quem sabe outro dia eu te encontre em outro lugar.,2023-01-09 17:05:40+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
64,"São Paulo, SP, Brasil","Professora, Ilustradora. Basicamente isso.",2023-01-09 17:05:32+00:00,"RT @CUT_Brasil: necessárias para impedir que os terroristas agissem.

A CUT exige a apuração e a punição exemplar de todos os participantes…",,Twitter for Android
65,Brasil,"she/her

💖💜💙

Seguidora da minha mulher",2023-01-09 17:05:32+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
66,Lisboa,ele/dele,2023-01-09 17:05:26+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for iPhone
67,,"O SENHOR É O MEU PASTOR !
TENHO UMA FÉ, QUE VIVE E AGE!",2023-01-09 17:05:20+00:00,RT @GeneralGirao: Sempre continuarei sendo defensor da minha Pátria. A violência ocorrida hoje em Brasília não tem o meu apoio. Os manifest…,,Twitter for Android
68,,⠀,2023-01-09 17:05:10+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
69,Rio,"(😷 💉) (❤️🖤💙) 

Reclamar dos péssimos serviços prestados e ser completamente ignorada.",2023-01-09 17:05:09+00:00,"RT @MuseuNacional: São estarrecedoras as imagens de violência a que foi submetida a democracia neste domingo, 8 de janeiro. Não é apenas la…",,Twitter for Android
70,"Zurich, Switzerland",,2023-01-09 17:04:53+00:00,"RT @Maubmarcon: O “Bessias” (aquele mesmo da Dilma) que agora comanda a AGU pediu e Alexandre de Moraes atendeu.
Ibaneis Rocha (MDB) govern…",,Twitter for iPhone
71,,"@Atletico 💍

católica, devota de Nossa senhora Aparecida",2023-01-09 17:04:33+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for iPhone
72,,O QUE ME TORNA ESPECIAL É QUE EU SOU DE DIREITA CONSERVADOR E ABENÇOADO POR HASHEM.,2023-01-09 17:04:25+00:00,"RT @Maubmarcon: O “Bessias” (aquele mesmo da Dilma) que agora comanda a AGU pediu e Alexandre de Moraes atendeu.
Ibaneis Rocha (MDB) govern…",,Twitter for Android
73,Cândido Mota/SP,transformar a experiência educativa em puro treinamento humano é mesquinhar o que há de fundamentalmente humano no exercício educativo: o seu caráter formador.,2023-01-09 17:04:22+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
74,,,2023-01-09 17:04:15+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Mac
75,,🫡,2023-01-09 17:04:12+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for iPhone
76,,,2023-01-09 17:04:01+00:00,"RT @deltanmd: O Brasil é uma democracia que permite manifestações livres e pacíficas, mas ataques e vandalismo contra às instituições não t…",,Twitter for Android
77,Deus ❤,"Apenas uma PECADORA salva pela GRAÇA  ♡

.

Casada 💍",2023-01-09 17:03:58+00:00,RT @TeofiloHayashi: A violência e vandalismo que vimos é inaceitável tanto hoje em Brasília como também em 2014 quando a esquerda invadiu o…,,Twitter for Android
78,"Campo Formoso, Brasil",𝙰 𝚅𝙸𝙳𝙰 𝙼𝙴 𝙵𝙴𝚉 𝙵𝙻𝙰𝙼𝙴𝙽𝙶𝙾. 𝙴𝚄 𝙵𝙸𝚉 𝙳𝙾 𝙵𝙻𝙰𝙼𝙴𝙽𝙶𝙾 𝙼𝙸𝙽𝙷𝙰 𝚅𝙸𝙳𝙰 !! ❤️🖤,2023-01-09 17:03:45+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
79,,"Quem viu uma coisa ser e não ser ao mesmo tempo ?

Padre Francisco de Sales, vigário da Vila do Limoeiro, em 1817.",2023-01-09 17:03:40+00:00,"RT @cartamaior: Papa Francisco vê 'enfraquecimento da democracia' em varias partes do planeta.""Penso nas várias crises políticas em vários…",,Twitter for Android
80,Lands between,eu quase que nada não sei. mas desconfio de muita coisa,2023-01-09 17:03:38+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for iPhone
81,,,2023-01-09 17:03:24+00:00,"RT @marcelvanhattem: Invasão, violência e depredação de prédios públicos devem ser SEMPRE repudiadas. O descrédito que muitos hoje nutrem p…",,Twitter for iPhone
82,,"#lulapresidente 

https://t.co/cbjjB7sPu9

https://t.co/pkP4hVLtEh",2023-01-09 17:03:24+00:00,"RT @stedile_mst: Não admitem a democracia, querem  destruir  seus inimigos com uso da violência, e metem  todo tempo , enganado-se a si pró…",,Twitter for Android
83,"Indaiatuba, Brasil",,2023-01-09 17:03:17+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
84,,"To aqui pra viver intensamente para Jesus, e no processo, virar médico também",2023-01-09 17:03:12+00:00,RT @TeofiloHayashi: A violência e vandalismo que vimos é inaceitável tanto hoje em Brasília como também em 2014 quando a esquerda invadiu o…,,Twitter Web App
85,,"Hi!🌹
🇯🇵🇧🇷💘

🎬🎥@ferreiraprod Animation/ Screenwriter/ マンガMangá/ Cartoon/ Character Design✍️

Singer🎤/Composer
@official_scom🎶",2023-01-09 17:03:00+00:00,RT @SwedeninBR: “Condeno veementemente o ataque às instituições democráticas do Brasil ontem.  Meu total apoio ao presidente Lula @LulaOfic…,,Twitter Web App
86,"São Paulo, Brasil",Ela é cobiçada tipo Marilyn Monroe,2023-01-09 17:02:58+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for iPhone
87,,,2023-01-09 17:02:57+00:00,"RT @deltanmd: O Brasil é uma democracia que permite manifestações livres e pacíficas, mas ataques e vandalismo contra às instituições não t…",,Twitter for Android
88,,"Soy actor, cantante, hago lo que quiero.",2023-01-09 17:02:44+00:00,RT @SoGasch: Repudio veementemente a violência e depredação ao patrimônio público executada pelos infiltrados esquerdistas (já identificado…,,Twitter for iPhone
89,,Direito internacional,2023-01-09 17:02:41+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
90,,fuck gender roles,2023-01-09 17:02:35+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
91,,B. 1987. 1930.,2023-01-09 17:02:27+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter Web App
92,,books before boys because boys bring babys,2023-01-09 17:01:57+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for iPhone
93,"Recife, Brasil","Filha do Deus vivo 🙏🏼💙
Olívia Paiva 💜
Fotógrafa 📸💛",2023-01-09 17:01:50+00:00,RT @TeofiloHayashi: A violência e vandalismo que vimos é inaceitável tanto hoje em Brasília como também em 2014 quando a esquerda invadiu o…,,Twitter for Android
94,,,2023-01-09 17:01:46+00:00,"RT @Maubmarcon: O “Bessias” (aquele mesmo da Dilma) que agora comanda a AGU pediu e Alexandre de Moraes atendeu.
Ibaneis Rocha (MDB) govern…",,Twitter for iPhone
95,☭,19y,2023-01-09 17:01:44+00:00,"RT @nunomontenegro: Oscar Niemeyer imaginou uma arquitetura livre de barreiras, de muros e fronteiras. Uma visão poética de uma sociedade l…",,Twitter for iPhone
96,,,2023-01-09 17:01:33+00:00,RT @GeneralGirao: Sempre continuarei sendo defensor da minha Pátria. A violência ocorrida hoje em Brasília não tem o meu apoio. Os manifest…,,Twitter for Android
97,"Joinville, Brasil",,2023-01-09 17:01:28+00:00,"RT @marcelvanhattem: Invasão, violência e depredação de prédios públicos devem ser SEMPRE repudiadas. O descrédito que muitos hoje nutrem p…",,Twitter for iPhone
98,Chromatica,"🇧🇷🇳🇴 Só me segue quem é inteligente. Se for burr* , eu vou bloquear. 

Aqui tem Lady Gaga, política, memes e anime
(parody Account)",2023-01-09 17:01:24+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
99,,,2023-01-09 17:01:07+00:00,RT @GeneralGirao: Sempre continuarei sendo defensor da minha Pátria. A violência ocorrida hoje em Brasília não tem o meu apoio. Os manifest…,,Twitter for Android
100,,“You can certainly try” would be a great motto if I had more common sense and if my alignment wasn’t chaotic | 🏳️‍🌈🇧🇷,2023-01-09 17:01:04+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for iPhone
101,Brasil,Clica no Canal.,2023-01-09 17:00:56+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
102,United States,"Put GOD first and you will never be LAST! I am Republican and Conservative🇺🇸 Sou Paulista, AMO o meu Brasil! 🇧🇷 Cristã e da Direita! Bolsonaro2️⃣2️⃣",2023-01-09 17:00:52+00:00,RT @GeneralGirao: Sempre continuarei sendo defensor da minha Pátria. A violência ocorrida hoje em Brasília não tem o meu apoio. Os manifest…,,Twitter for iPhone
103,"Oaxaca, México",Sociólogo UNAM,2023-01-09 17:00:47+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
104,"Ribeirão Preto, Brasil",""" Eu só quero PAZ no meu CORAÇÃO """,2023-01-09 17:00:36+00:00,"RT @Maubmarcon: O “Bessias” (aquele mesmo da Dilma) que agora comanda a AGU pediu e Alexandre de Moraes atendeu.
Ibaneis Rocha (MDB) govern…",,Twitter for Android
105,,,2023-01-09 17:00:29+00:00,RT @DuqueGalvao: @dilmabr Como tudo teria sido diferente se a democracia tivesse sido respeitada inclusive pelas instituições que agora est…,,Twitter for Android
106,,"Truck Driver in Braziuela....
🇧🇷🚜🚛🎼",2023-01-09 17:00:22+00:00,"RT @Maubmarcon: O “Bessias” (aquele mesmo da Dilma) que agora comanda a AGU pediu e Alexandre de Moraes atendeu.
Ibaneis Rocha (MDB) govern…",,Twitter for Android
107,,"amo patinar ⛸
amo cantar  🎤
amo desenhar ✏
siga seus sonhos e viva feliz😁",2023-01-09 16:59:39+00:00,"RT @oryancostta: A discrepância é enorme né, dias atrás a posse do Presidente Lula se tornou referência mundial pela inclusão e a paixão pe…",,Twitter for Android
108,"Napa, CA",Freedom is the most important thing we have! 🇧🇷🇧🇷,2023-01-09 16:59:20+00:00,"RT @Maubmarcon: O “Bessias” (aquele mesmo da Dilma) que agora comanda a AGU pediu e Alexandre de Moraes atendeu.
Ibaneis Rocha (MDB) govern…",,Twitter for iPhone
109,enby (qlqr pronome),@SaoPauloFC e @NBA,2023-01-09 16:59:16+00:00,"RT @su_parrilla: @dilmabr ""Para alcançar o seus objetivos, estão dispostos a violentar a democracia e a rasgar a constituição, espalhando a…",,Twitter for Android
110,"Minas Gerais, Brasil","Na política, eu sou canhota!",2023-01-09 16:59:10+00:00,"RT @su_parrilla: @dilmabr ""Para alcançar o seus objetivos, estão dispostos a violentar a democracia e a rasgar a constituição, espalhando a…",,Twitter for Android
111,"Rio das Ostras, Brasil",Carpe Diem,2023-01-09 16:58:56+00:00,RT @uneoficial: Quando estudantes vão para as ruas para protestar são tratados como bandidos e recebidos com muita violência. Com os terror…,,Twitter for Android
112,,,2023-01-09 16:58:55+00:00,"RT @su_parrilla: @dilmabr ""Para alcançar o seus objetivos, estão dispostos a violentar a democracia e a rasgar a constituição, espalhando a…",,Twitter for Android
