,user_location,user_description,date,text,hashtags,source
25,,,2023-01-09 14:36:09+00:00,RT @folha: Hashtag #⃣ | Vídeos mostram STF depredado e Congresso invadido por golpistas. Fotojornalista da Folha esteve dentro do Congresso…,,Twitter for Android
26,,"Cristã
Conservadora
Mãe e Esposa",2023-01-09 14:36:09+00:00,"RT @Fiuzafirmao2: 📍O TSE não garantiu eleições imparciais e transparentes;
O STF tem presos políticos;
O Senado é omisso e conivente;
Alexa…",,Twitter for Android
27,"Pernambuco, Brasil","Time♡São Paulo 

Signo♡Capricórnio",2023-01-09 14:36:09+00:00,"RT @ReginaldoLopes: Atos 'desprezíveis' não ficarão impunes, escreveu Moraes. O Ministro do STF entendeu que governo do DF foi conivente co…",,Twitter for Android
28,,,2023-01-09 14:36:09+00:00,"RT @simonetebetbr: A atitude criminosa e radical de golpistas, ao afrontarem os poderes, invadindo o Congresso Nacional e vandalizando o ST…",,Twitter for iPhone
29,,,2023-01-09 14:36:08+00:00,"RT @BenefactorLord: Afastar um Governador, eleito democraticamente em decisão monocrática por um Ministro psicopata do STF, no meio de uma…",,Twitter for iPhone
30,,"Eu desenho 🐦
Inst@: vap_mikah",2023-01-09 14:36:08+00:00,"RT @carolinelins: Brasil um país bem light você toma um café, abre o twitter e pá um grupo de terroristas invadindo o STF",,Twitter for Android
31,,Linhares-ES,2023-01-09 14:36:08+00:00,"RT @nordeste131: ""o exercito contra nós""

tu invade a porra do Palácio do Planalto, sai no soco com a policia e vandaliza o Congresso e o S…",,Twitter for iPhone
32,Brasil,,2023-01-09 14:36:08+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for Android
33,,"Patriota,  conversadora,  sou a favor do porte de armas, odeio a esquerda.  100% Bolsonaro",2023-01-09 14:36:07+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for Android
34,Cuiabá-MT,"Dir. de arte
Escultor.",2023-01-09 14:36:07+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter Web App
35,,,2023-01-09 14:36:07+00:00,"RT @Ricamconsult: Na época da decisão do STF anulando a condenação de Lula, alertei que temia que o desrespeito à lei cresceria, mas jamais…",,Twitter for Android
36,"Goiânia, Brasil","Goiana, 29.",2023-01-09 14:36:06+00:00,"RT @muitohumildee: Alexandre de Morais é o homem certo na hora certa. Não sei o que seria do Brasil se esse careca não estivesse no STF

Te…",,Twitter for iPhone
37,,,2023-01-09 14:36:05+00:00,"RT @Tulio_DIV_MG: Esse é o coronel Av Freire, serve no COMGEP comando geral de pessoal da FAB. Ele e sua esposa estavam hoje em Brasília in…",,Twitter for Android
38,,,2023-01-09 14:36:05+00:00,RT @JenoOliveiraa: O cara que nunca deu um pio contra a tirania e o terrorismo fascista de ministros do STF em conluio com este novo govern…,,Twitter for Android
39,,Somos um eco do que imaginamos ser 🌌,2023-01-09 14:36:04+00:00,"RT @ciliatmagalhaes: Terrorista golpista de Divinópolis, Cristina Gonçalves.  Invasora do Congresso, STF e Palacio do Planalto https://t.co…",,Twitter for Android
40,"Campo Mourão, Brasil",Jesus,2023-01-09 14:36:04+00:00,"RT @IvanCar64436360: Infiltrado esquerdista comunista que colocou fogo na viatura, patriotas o levam até a polícia.
➡️ É por isso que Alexa…",,Twitter for Android
41,Caxias do Sul (Bolsonaristão) ,"Aposentado, ateu e sem paciência com bostolóides. Filiado ao PT.",2023-01-09 14:36:02+00:00,RT @EduWendhausen: RESTAURANTE GIRASSOL É DE UM TERRORISTA. O dono do restaurante Girassol de Brasília estava na invasão ao STF. O golpista…,,Twitter for Android
42,"LulaVerso, Brasil","#FakeNewsMata
#PaidaLuli
@charliesangxls
#LuliBumperCars

https://t.co/1rG98SRkgR",2023-01-09 14:36:02+00:00,RT @LulaOficial: Estive agora à noite no Palácio do Planalto e no STF. Os golpistas que promoveram a destruição do patrimônio público em Br…,,Twitter for Android
43,,exposições altamente desnecessárias,2023-01-09 14:36:02+00:00,RT @LulaOficial: Estive agora à noite no Palácio do Planalto e no STF. Os golpistas que promoveram a destruição do patrimônio público em Br…,,Twitter for Android
44,,,2023-01-09 14:36:02+00:00,RT @delucca: O sujeito roubou uma TOGA do STF https://t.co/Yiljvr9wtU,,Twitter for Android
45,lilix ♡︎,"💭     ex𝗼 .    bang𝘁𝗮𝗻 .   stray 𝗸𝗶𝗱𝘀
    ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏͏ ͏ ͏",2023-01-09 14:36:01+00:00,RT @dilmabr: Nunca se viu um ataque tão grave à democracia e às instituições brasileiras quanto o cometido neste domingo contra o Palácio d…,,Twitter for Android
46,,,2023-01-09 14:36:01+00:00,"RT @BlogdoNoblat: Léo Índio (de camisa verde), sobrinho de Bolsonaro, transmite tranquilamente ocupações de STF e Planalto. (@evandro_eboli…",,Twitter Web App
47,Santo Amaro - Bahia - Brasil,"https://t.co/1cPhcfcqQc
https://t.co/mz5QXA4gUo
Kwai Djinfinito78
TikTok dawydy",2023-01-09 14:36:01+00:00,"RT @monark: A culpa disso que está acontecendo é do STF. Lembra do ""perdeu mane"" os caras esfregaram na cara de milhões de brasileiros que…",,Twitter Web App
48,,,2023-01-09 14:35:59+00:00,"RT @Tulio_DIV_MG: Esse é o coronel Av Freire, serve no COMGEP comando geral de pessoal da FAB. Ele e sua esposa estavam hoje em Brasília in…",,Twitter for Android
49,,,2023-01-09 14:35:59+00:00,"RT @Bethscarlett29: SÓ RELEMBRANDO: Lula tem: 179 ações  criminais, 553 relatados. 174 condenações em 2 instâncias, 209 acordos, total roub…",,Twitter for Android
50,,"Economia - UEL
Analista de Projetos - T.I",2023-01-09 14:35:59+00:00,"RT @nandaxxie: Já no STF, terroristas destruíram obras que o Brasil tinha recebido de chefes de estado. Aproximadamente 20 obras foram dest…",,Twitter Web App
51,Guaratuba - Parana -Brasil,,2023-01-09 14:35:58+00:00,"RT @rocha_lcr: Brancos e brancas, sicários do fascismo.
Veja pessoas que participaram de invasão do Congresso, do STF e do Planalto.
Políti…",,Twitter for Android
52,Brasil,"#BolsonaroOrgulhodoBrasil

SOU DA DIREITA, CONSERVADORA, CRISTÃ-ESPÍRITA E  BOLSONARISTA .

Foicebook derrubou minha página mas não irá me calar.",2023-01-09 14:35:58+00:00,"RT @SelmaAcupuntura: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas i…",,Twitter for Android
53,Rondonópolis MT BR,,2023-01-09 14:35:58+00:00,RT @EdinelsonAzeve6: Mais um terrorista @alexandre @FlavioDino @policiafederal @STF_oficial @AndreJanonesAdv https://t.co/eFsFy18LBY,,Twitter for Android
54,"São Paulo, Brasil","Se a liberdade significa alguma coisa, será sobretudo o direito de dizer às outras pessoas o que elas não querem ouvir.(George Orwell)",2023-01-09 14:35:57+00:00,"RT @HAMILTONFELIX8: Um governador corrupto afastado é reconduzido a sua gestão.

Outro governador eleito é afastado sem processo legal.

O…",,Twitter for Android
55,"Manaus, Brasil",Sou uma pessoa verdadeira,2023-01-09 14:35:57+00:00,"RT @77_frota: Estamos em uma força Tarefa acionando MP,STF e Polícia Federal .Envie fotos e vídeos estão repassando para as autoridades .Ba…",,Twitter for Android
56,,O CACHAÇA CONTINUA LADRÃO,2023-01-09 14:35:56+00:00,"RT @IvanCar64436360: Infiltrado esquerdista comunista que colocou fogo na viatura, patriotas o levam até a polícia.
➡️ É por isso que Alexa…",,Twitter for iPhone
57,Goiania,"Cristão, Casado, Pai, Conservador, Patriota.",2023-01-09 14:35:55+00:00,"RT @felipetommyreal: Manifestantes pedem o código fonte, afirmam que todo o poder emana do povo, pedem o impeachment do presidente atual, o…",,Twitter Web App
58,"Paraná, Brasil",#BichodoParana,2023-01-09 14:35:55+00:00,RT @choquei: 🚨DENÚNCIA: Policiais dão um tempo no trabalho e compram água de coco enquanto bolsonaristas invadem o STF. https://t.co/Ddu51O…,,Twitter for iPhone
59,minas tênis clube,it's always gonna be stefan,2023-01-09 14:35:54+00:00,RT @mahagess: agradeço aos ceus o dia em que michel temer decidiu ignorar todas as convenções sociais e indicou um ministro careca pro stf,,Twitter for Android
60,"Goiânia, Brasil",,2023-01-09 14:35:54+00:00,"RT @LucianoGiusepp4: Ministros do STF reunidos com integrantes do Partido das tramóias. O dia foi ruim para eles, e continuará por muito te…",,Twitter for Android
61,Brasil,Eu Apoio Bolsonaro! Eu Apoio Bolsonaro! Eu Apoio Bolsonaro. MEU PARTIDO É O BRASIL. A LIBERDADE DO MEU PAÍS NÃO TEM PREÇO!,2023-01-09 14:35:54+00:00,"RT @taoquei1: alô STF, um caso sério de desinformação aqui pra vocês meterem a caneta, tá bem explícito a manipulação da informação. E aí?…",,Twitter for Android
62,,,2023-01-09 14:35:54+00:00,RT @robsonboninjor: Confirmei agora com uma fonte do STF: o exemplar original da Constituição NÃO foi roubado pelos golpistas. O livro das…,,Twitter for Android
63,Serra/ES ,"“Quando a educação não é libertadora, o sonho do oprimido é ser o opressor.”
Paulo Freire",2023-01-09 14:35:53+00:00,RT @LulaOficial: Estive agora à noite no Palácio do Planalto e no STF. Os golpistas que promoveram a destruição do patrimônio público em Br…,,Twitter for Android
64,"Niterói, Brasil",Professora formada em 1963 pela escola Ginásio PIOXI,2023-01-09 14:35:52+00:00,RT @1307Claudio1307: Se os ministros do STF não fossem tão levianos em suas falas isso não aconteceria. https://t.co/6J8Bv1zIwR,,Twitter for Android
65,,,2023-01-09 14:35:52+00:00,"RT @marcosaraujjoo: BOLSONARISTA NÃO SE TOCOU QUE ELES ESTÃO SENDO DETIDOS KKK

🚨ME SIGAM, AQUI TODOS SÃO LULA!

Xandão/ exército/ mercado/…",,Twitter for Android
66,,,2023-01-09 14:35:52+00:00,"RT @Bethscarlett29: SÓ RELEMBRANDO: Lula tem: 179 ações  criminais, 553 relatados. 174 condenações em 2 instâncias, 209 acordos, total roub…",,Twitter for iPhone
67,Canoas,"Cristão! Marido, Pai, atuando em Consultoria de Negócios. Por mais homens com autoridade e sabedoria! Honestidade, Responsabilidade, Respeito e Liberdade!",2023-01-09 14:35:52+00:00,"RT @TerraBrasilnot: Lula está reunido com ministros do STF, comandantes da Forças Armadas, ministros e Arthur Lira  https://t.co/BSqnD1NVyN",,Twitter Web App
68,"Fernandópolis, São Paulo","O twitter não é pra pessoas felizes, se você é feliz e não reclama da vida, você está no site errado! https://t.co/HJ0Yod6tdZ",2023-01-09 14:35:51+00:00,"RT @nordeste131: Bloquearam as Ruas
Ficaram 2 Meses em frente aos quartéis 
Fizeram um caos em Brasília 
Invadiram o STF
Invadiram o Congre…",,Twitter for iPhone
69,Brasil,"Direito | Política | Orgulho 🏳️‍🌈 | Palmeiras 🐷💚 | Metal, Rock, MPB e boa música | Ela/Dela - She/Her",2023-01-09 14:35:51+00:00,"RT @blogdosakamoto: A invasão bolsonarista do Congresso, do Palácio do Planalto e do STF, além de um rastro de destruição, deixará também b…",,Twitter for iPhone
70,"Vitória, Brasil",“Que Jesus ilumine nosso amado Brasil”,2023-01-09 14:35:51+00:00,"RT @DAMA_DIPRETO: 🚨🚨PATRIOTAS POR FAVOR DIVULGUEM, ESTÃO QUEBRANDO O STF , MAS A GUARDA NACIONAL APREENDEU ALGUNS PETISTAS INFILTRADOS, A M…",,Twitter for iPhone
71,,"Luta diária em defesa dos homens cis gays. Militante com orgulho da causa G. Ele/dele. Esquerdogay.
#GayPower #VidasGaysImportam",2023-01-09 14:35:51+00:00,"RT @77_frota: Ainda Deputado até o fim de Janeiro, protocolei via e mail no STF diretamente ao @alexandre um pedido de prorrogação do inqué…",,Twitter for Android
72,NGC 6302,Prof.ª Dra. Latin America & African Diaspora historian @BucknellU. Brazilianist. Ph.D. @UofIllinois. Daughter of the Internet. Jorge Ben Jor evangelist.,2023-01-09 14:35:51+00:00,RT @robsonboninjor: Confirmei agora com uma fonte do STF: o exemplar original da Constituição NÃO foi roubado pelos golpistas. O livro das…,,Twitter for iPhone
73,,,2023-01-09 14:35:50+00:00,"RT @GabyLabree: O STF criou o caos social. 

“Perdeu mané”
“Eleição não se ganha, se toma” 
“Antidemocráticos, golpistas”",,Twitter for Android
74,,,2023-01-09 14:35:50+00:00,"RT @cesarcalejon1: Alô, @FlavioDino, @LulaOficial, @STF_oficial e @alexandre, segue uma listinha com o nome dos principais golpistas/terror…",,Twitter for Android
75,,,2023-01-09 14:35:49+00:00,"RT @monark: A culpa disso que está acontecendo é do STF. Lembra do ""perdeu mane"" os caras esfregaram na cara de milhões de brasileiros que…",,Twitter for Android
76,,"ATIVISTA AMBIENTAL 
ATIVISTA CAUSA ANIMAL
VEGE LIFE. '' UNIR NOS AOS DIVERGENTES PARA COMBATER OS ANTAGÔNICOS.",2023-01-09 14:35:49+00:00,RT @BlogdoNoblat: Congresso se prepara para votar intervenção federal. Medida foi tomada ontem após terroristas da base de apoio de Jair Bo…,,Twitter for Android
77,Rio Grande do Sul ,"⌛ Porto Alegre
🏖️ Tramandaí",2023-01-09 14:35:49+00:00,"RT @gugachacra: Minha entrevista para o Today Show da NBC aqui nos EUA sobre as invasões ao Congresso, Planalto e STF em Brasília https://t…",,Twitter Web App
78,Guarulhos ,#,2023-01-09 14:35:48+00:00,"RT @JoseMedeirosMT: Eu me pergunto como pide o @STF_oficial ter ficado menor que Alexandre de morais, como pode um governador @IbaneisOfici…",,Twitter for iPad
79,,felizmente feliz,2023-01-09 14:35:48+00:00,"RT @raphaelsebba: Acompanho protesto no DF há muitos anos.
Digo sem margem de erro: é impossível existir invasão ao STF, ao Palácio do Plan…",,Twitter for Android
80,,,2023-01-09 14:35:48+00:00,"RT @slpng_giants_pt: 🚨 URGENTE: Jovem Pan nega, mas cobertura dos atos terroristas pela emissora é feita com ataques ao processo eleitoral,…",,Twitter for Android
81,Pelo mundo,"Brasileiro, socialista, humanista, democrático, nacionalista, Justiça Social, PT, leitor, reflexivo, cético, escritor, ensaísta, pesquisador multidisciplinar...",2023-01-09 14:35:48+00:00,"RT @ReginaldoLopes: Em representação ao STF que assinei, em nome da Bancada do @PTnaCamara, pedimos:

1- A prisão em flagrante de delito de…",,Twitter Web App
82,"Brasília, Brasil","26, Direito, Flamenguista. EJC 😍🌹",2023-01-09 14:35:47+00:00,"RT @DoentesPFutebol: Esses dias mataram um pobre com um pedaço de madeira, porque acharam ser um fuzil. Meteram bala. E 'vida que segue', p…",,Twitter for Android
83,"Avenida Paulista, 1079,",https://t.co/YICNDr21MG,2023-01-09 14:35:46+00:00,"RT @alefreitasdep: O TSE não garantiu eleições imparciais e transparentes;
O STF tem presos políticos;
O Senado é omisso e conivente;
O Nov…",,Twitter for Android
84,,,2023-01-09 14:35:46+00:00,RT @dilmabr: Nunca se viu um ataque tão grave à democracia e às instituições brasileiras quanto o cometido neste domingo contra o Palácio d…,,Twitter for Android
85,,"Há seis coisas que o Senhor odeia, sete coisas que ele detesta: 17 olhos altivos, língua mentirosa, mãos que derramam sangue inocente, 18 coração que traça plan",2023-01-09 14:35:45+00:00,"RT @JoseMedeirosMT: Eu me pergunto como pide o @STF_oficial ter ficado menor que Alexandre de morais, como pode um governador @IbaneisOfici…",,Twitter Web App
86,"Ubatuba, Brasil",,2023-01-09 14:35:44+00:00,"RT @Diogotapuio: O terrorista André da Maria Gorda, dono de restaurante em Maceió, é um dos invasores do STF. Está tudo registrado em suas…",,Twitter for Android
87,"João Pessoa, Paraíba",As vezes não tenho nada a dizer.,2023-01-09 14:35:43+00:00,"RT @slpng_giants_pt: 🚨 URGENTE: Jovem Pan nega, mas cobertura dos atos terroristas pela emissora é feita com ataques ao processo eleitoral,…",,Twitter for iPhone
88,Fortaleza-CE,...,2023-01-09 14:35:43+00:00,"RT @RonnyCombate: 🚨Denúncia Grave: Bolsonarista faz ameaça de morte aos onzes ministros do STF.

Supremo Tribunal Federal
QG de Brasília
Ni…",,Twitter for Android
89,,"Atleta amador de Duathlon , Batera, conservador.",2023-01-09 14:35:43+00:00,"RT @IvanCar64436360: Infiltrado esquerdista comunista que colocou fogo na viatura, patriotas o levam até a polícia.
➡️ É por isso que Alexa…",,Twitter for Android
90,Brasil,,2023-01-09 14:35:42+00:00,"RT @AretuzaAra: Acabou a MAMATA vagabundos ""úteis""!
Fim da (remuneração) diária.
Fim do café da manhã.
Fim do almoço.
Fim do lanche.
Fim do…",,Twitter Web App
91,,@flamengo,2023-01-09 14:35:42+00:00,"RT @slpng_giants_pt: 🚨 URGENTE: Jovem Pan nega, mas cobertura dos atos terroristas pela emissora é feita com ataques ao processo eleitoral,…",,Twitter for iPhone
92,Brasil,,2023-01-09 14:35:42+00:00,"RT @DistopiaBrazil: O Tarcísio, Governador terrivelmente bolsonarista vai passar um pano para os terroristas na Marginal Tietê?
@governosp…",,Twitter for Android
93,,,2023-01-09 14:35:42+00:00,RT @77_frota: Deputado eleito Andre Fernandes divulgou o ato . @alexandre @FlavioDino @STF_oficial @camaradeputados @policiafederal https:/…,,Twitter for Android
94,,Anti esquerdista crônico e sem paciência para isentões.,2023-01-09 14:35:42+00:00,"RT @JoseMedeirosMT: Eu me pergunto como pide o @STF_oficial ter ficado menor que Alexandre de morais, como pode um governador @IbaneisOfici…",,Twitter for Android
95,"São Paulo, Brasil","the world is mine ✨      

 insta: lukasbarros",2023-01-09 14:35:41+00:00,RT @brunorahall: vamos invadir o stf e trazer o nosso presidente de volta https://t.co/FlT6wOIHZK,,Twitter Web App
96,,Qualquer hora a gente se encontra!,2023-01-09 14:35:41+00:00,RT @LulaOficial: Estive agora à noite no Palácio do Planalto e no STF. Os golpistas que promoveram a destruição do patrimônio público em Br…,,Twitter Web App
97,,,2023-01-09 14:35:41+00:00,"RT @Tulio_DIV_MG: Esse é o coronel Av Freire, serve no COMGEP comando geral de pessoal da FAB. Ele e sua esposa estavam hoje em Brasília in…",,Twitter for Android
98,"Brasília, Brasil","instagram e tiktok : @xocolatemagalhaes,a preta é nova aqui, tenha paciência! 🚩🦑",2023-01-09 14:35:41+00:00,RT @gabrieladtlopes: @perpetua_acre @STF_oficial @policiafederal @MPF_PGR @FlavioDino @RicardoCappelli encaminha isso pro email denuncia@mj…,,Twitter for iPhone
99,,,2023-01-09 14:35:41+00:00,RT @dyana_ferrer: Eis aqui o golpista @STF_oficial @FlavioDino,,Twitter for Android
100,Lagoa da Prata - MG,NOSSA BANDEIRA JAMAIS SERÁ VERMELHA! 🇧🇷,2023-01-09 14:35:41+00:00,"RT @TerraBrasilnot: Lula está reunido com ministros do STF, comandantes da Forças Armadas, ministros e Arthur Lira  https://t.co/BSqnD1NVyN",,Twitter for Android
101,,,2023-01-09 14:35:39+00:00,"RT @HaftasArden: @choquei Elisa Veeck: ""Para o desespero dos criminosos, o presidente continua sendo quem foi eleito democraticamente: Luiz…",,Twitter for Android
102,,,2023-01-09 14:35:39+00:00,"RT @simonetebetbr: A atitude criminosa e radical de golpistas, ao afrontarem os poderes, invadindo o Congresso Nacional e vandalizando o ST…",,Twitter for Android
103,,,2023-01-09 14:35:38+00:00,RT @atarde: Reuniões acontecem após atos golpistas de domingo https://t.co/bI1MwfCSKy,,Twitter for Android
104,"São Paulo, Brasil","Gosto da vida, sou PT antes de ser modinha. Motociclista por paixão,  músicas por amor. Lula por coração ❤️",2023-01-09 14:35:38+00:00,"RT @slpng_giants_pt: 🚨 URGENTE: Jovem Pan nega, mas cobertura dos atos terroristas pela emissora é feita com ataques ao processo eleitoral,…",,Twitter for Android
105,"Nova Friburgo, Brasil","Patriotas:Sou @altina Carmo  e tive  minha  conta suspensa  pelo  Red bird. Perdi 3 mil  seguidores.  Quem  lembrar que  me  seguia, gostaria de  recuperar.",2023-01-09 14:35:38+00:00,"RT @ClaudeLuca_: Quando um ministro do STF afasta um Governador do cargo, posso pressupor que não existem mais Três Poderes funcionando no…",,Twitter for Android
106,"João Pessoa, Brasil",,2023-01-09 14:35:38+00:00,"RT @nordeste131: Bloquearam as Ruas
Ficaram 2 Meses em frente aos quartéis 
Fizeram um caos em Brasília 
Invadiram o STF
Invadiram o Congre…",,Twitter for Android
107,,,2023-01-09 14:35:38+00:00,RT @perpetua_acre: Esse vídeo mostra a cara de 1 por 1 dos criminosos que vieram fazer quebra quebra nos 3 poderes da República em Brasília…,,Twitter Web App
108,"Cravinhos, Brasil",,2023-01-09 14:35:37+00:00,"RT @joel_fi: ERRARAM:

O STF quando ressuscitou Lula;

A Imprensa quando passou pano para os abusos do STF;

Bolsonaro quando ajudou a infl…",,Twitter for iPhone
109,,"Petista / Lulista / Dilmista / Haddadista
https://t.co/Q4Oz8duczo",2023-01-09 14:35:37+00:00,"RT @canhota13: @jairbolsonaro Alô, ministro @alexandre, @STF_oficial, @FlavioDino, @augustodeAB, olha aqui o falso presidente terrorista! Q…",,Twitter Web App
